y	x	group	clickSelects
48.87703	2.67366	89	2009-08-23:09:38:53
48.876	2.66922	89	2009-08-23:09:38:53
48.87536	2.66469	89	2009-08-23:09:38:53
48.8745	2.66029	89	2009-08-23:09:38:53
48.87233	2.65685	89	2009-08-23:09:38:53
48.87044	2.65298	89	2009-08-23:09:38:53
48.86889	2.6496	89	2009-08-23:09:38:53
48.87005	2.64656	89	2009-08-23:09:38:53
48.8675	2.64377	89	2009-08-23:09:38:53
48.86581	2.64116	89	2009-08-23:09:38:53
48.86497	2.64009	89	2009-08-23:09:38:53
48.86514	2.63535	89	2009-08-23:09:38:53
48.86511	2.63068	89	2009-08-23:09:38:53
48.86567	2.62608	89	2009-08-23:09:38:53
48.8668	2.6224	89	2009-08-23:09:38:53
48.86933	2.62265	89	2009-08-23:09:38:53
48.86934	2.61783	89	2009-08-23:09:38:53
48.86948	2.61314	89	2009-08-23:09:38:53
48.86964	2.60844	89	2009-08-23:09:38:53
48.87061	2.60384	89	2009-08-23:09:38:53
48.87162	2.59947	89	2009-08-23:09:38:53
48.87371	2.59635	89	2009-08-23:09:38:53
48.8757	2.59465	89	2009-08-23:09:38:53
48.87455	2.59096	89	2009-08-23:09:38:53
48.87164	2.58898	89	2009-08-23:09:38:53
48.87022	2.58567	89	2009-08-23:09:38:53
48.87009	2.5809	89	2009-08-23:09:38:53
48.86969	2.57629	89	2009-08-23:09:38:53
48.86799	2.5724	89	2009-08-23:09:38:53
48.86607	2.56864	89	2009-08-23:09:38:53
48.86561	2.564	89	2009-08-23:09:38:53
48.86522	2.55935	89	2009-08-23:09:38:53
48.86482	2.55471	89	2009-08-23:09:38:53
48.8641	2.55019	89	2009-08-23:09:38:53
48.8629	2.54579	89	2009-08-23:09:38:53
48.86133	2.54173	89	2009-08-23:09:38:53
48.85969	2.53776	89	2009-08-23:09:38:53
48.85804	2.53363	89	2009-08-23:09:38:53
48.85649	2.52931	89	2009-08-23:09:38:53
48.85525	2.5249	89	2009-08-23:09:38:53
48.85433	2.52031	89	2009-08-23:09:38:53
48.8534	2.51573	89	2009-08-23:09:38:53
48.85239	2.5112	89	2009-08-23:09:38:53
48.85144	2.50652	89	2009-08-23:09:38:53
48.85053	2.5019	89	2009-08-23:09:38:53
48.84959	2.49732	89	2009-08-23:09:38:53
48.8478	2.49339	89	2009-08-23:09:38:53
48.84561	2.48974	89	2009-08-23:09:38:53
48.84334	2.48589	89	2009-08-23:09:38:53
48.84112	2.48241	89	2009-08-23:09:38:53
48.83884	2.47919	89	2009-08-23:09:38:53
48.83656	2.47606	89	2009-08-23:09:38:53
48.83599	2.47195	89	2009-08-23:09:38:53
48.83711	2.4674	89	2009-08-23:09:38:53
48.83837	2.46293	89	2009-08-23:09:38:53
48.83951	2.45841	89	2009-08-23:09:38:53
48.84064	2.45405	89	2009-08-23:09:38:53
48.84179	2.44983	89	2009-08-23:09:38:53
48.84397	2.4464	89	2009-08-23:09:38:53
48.84443	2.44167	89	2009-08-23:09:38:53
48.84484	2.43698	89	2009-08-23:09:38:53
48.84516	2.43224	89	2009-08-23:09:38:53
48.84567	2.42762	89	2009-08-23:09:38:53
48.84607	2.42291	89	2009-08-23:09:38:53
48.84652	2.41828	89	2009-08-23:09:38:53
48.84695	2.41369	89	2009-08-23:09:38:53
48.84741	2.40886	89	2009-08-23:09:38:53
48.84909	2.40666	89	2009-08-23:09:38:53
48.85223	2.40622	89	2009-08-23:09:38:53
48.85533	2.40524	89	2009-08-23:09:38:53
48.8582	2.40348	89	2009-08-23:09:38:53
48.86224	2.40016	89	2009-08-23:09:38:53
48.86514	2.39834	89	2009-08-23:09:38:53
48.86791	2.39616	89	2009-08-23:09:38:53
48.86981	2.39377	89	2009-08-23:09:38:53
48.86861	2.38956	89	2009-08-23:09:38:53
48.86857	2.38588	89	2009-08-23:09:38:53
48.86814	2.38184	89	2009-08-23:09:38:53
48.86782	2.37865	89	2009-08-23:09:38:53
48.86723	2.37426	89	2009-08-23:09:38:53
48.86908	2.37167	89	2009-08-23:09:38:53
48.87162	2.36988	89	2009-08-23:09:38:53
48.87206	2.36586	89	2009-08-23:09:38:53
48.87211	2.36534	89	2009-08-23:09:38:53
48.87214	2.36538	89	2009-08-23:09:38:53
48.87216	2.36542	89	2009-08-23:09:38:53
48.87218	2.36545	89	2009-08-23:09:38:53
48.8722	2.36549	89	2009-08-23:09:38:53
48.87222	2.36552	89	2009-08-23:09:38:53
48.87223	2.36554	89	2009-08-23:09:38:53
48.87225	2.36556	89	2009-08-23:09:38:53
48.87227	2.36558	89	2009-08-23:09:38:53
48.87227	2.3656	89	2009-08-23:09:38:53
48.87228	2.36562	89	2009-08-23:09:38:53
48.87226	2.36563	89	2009-08-23:09:38:53
48.87223	2.36564	89	2009-08-23:09:38:53
48.87221	2.36564	89	2009-08-23:09:38:53
48.87218	2.36565	89	2009-08-23:09:38:53
48.87214	2.36565	89	2009-08-23:09:38:53
48.87208	2.36564	89	2009-08-23:09:38:53
48.87208	2.36564	89	2009-08-23:09:38:53
48.87208	2.36565	89	2009-08-23:09:38:53
48.87205	2.36565	89	2009-08-23:09:38:53
48.87206	2.36563	89	2009-08-23:09:38:53
48.87206	2.36561	89	2009-08-23:09:38:53
48.87207	2.3656	89	2009-08-23:09:38:53
48.76643	2.18123	90	2009-08-27:17:58:03
48.76632	2.18282	90	2009-08-27:17:58:03
48.76637	2.18419	90	2009-08-27:17:58:03
48.76613	2.18534	90	2009-08-27:17:58:03
48.76588	2.18657	90	2009-08-27:17:58:03
48.76446	2.18644	90	2009-08-27:17:58:03
48.76348	2.18697	90	2009-08-27:17:58:03
48.76315	2.18843	90	2009-08-27:17:58:03
48.76286	2.18972	90	2009-08-27:17:58:03
48.76279	2.19119	90	2009-08-27:17:58:03
48.76237	2.19277	90	2009-08-27:17:58:03
48.76188	2.19398	90	2009-08-27:17:58:03
48.76139	2.19587	90	2009-08-27:17:58:03
48.7613	2.1971	90	2009-08-27:17:58:03
48.76035	2.19756	90	2009-08-27:17:58:03
48.75961	2.1978	90	2009-08-27:17:58:03
48.75885	2.19894	90	2009-08-27:17:58:03
48.75811	2.20053	90	2009-08-27:17:58:03
48.75735	2.20169	90	2009-08-27:17:58:03
48.75663	2.20308	90	2009-08-27:17:58:03
48.75645	2.20472	90	2009-08-27:17:58:03
48.75625	2.20604	90	2009-08-27:17:58:03
48.75638	2.20741	90	2009-08-27:17:58:03
48.75635	2.20873	90	2009-08-27:17:58:03
48.75651	2.20995	90	2009-08-27:17:58:03
48.75678	2.21102	90	2009-08-27:17:58:03
48.75621	2.21216	90	2009-08-27:17:58:03
48.75546	2.21308	90	2009-08-27:17:58:03
48.75493	2.21469	90	2009-08-27:17:58:03
48.75521	2.2159	90	2009-08-27:17:58:03
48.75576	2.21707	90	2009-08-27:17:58:03
48.75643	2.21801	90	2009-08-27:17:58:03
48.75714	2.21861	90	2009-08-27:17:58:03
48.75756	2.21896	90	2009-08-27:17:58:03
48.75816	2.21942	90	2009-08-27:17:58:03
48.75891	2.22008	90	2009-08-27:17:58:03
48.75965	2.22072	90	2009-08-27:17:58:03
48.76034	2.2215	90	2009-08-27:17:58:03
48.76104	2.22239	90	2009-08-27:17:58:03
48.76165	2.22341	90	2009-08-27:17:58:03
48.76214	2.22438	90	2009-08-27:17:58:03
48.76282	2.22505	90	2009-08-27:17:58:03
48.76343	2.22607	90	2009-08-27:17:58:03
48.76409	2.22688	90	2009-08-27:17:58:03
48.76479	2.22767	90	2009-08-27:17:58:03
48.7655	2.22842	90	2009-08-27:17:58:03
48.76618	2.22922	90	2009-08-27:17:58:03
48.76671	2.23038	90	2009-08-27:17:58:03
48.76733	2.23048	90	2009-08-27:17:58:03
48.76821	2.23034	90	2009-08-27:17:58:03
48.76906	2.23041	90	2009-08-27:17:58:03
48.76993	2.2302	90	2009-08-27:17:58:03
48.77075	2.22977	90	2009-08-27:17:58:03
48.77155	2.22944	90	2009-08-27:17:58:03
48.77244	2.22925	90	2009-08-27:17:58:03
48.77326	2.22912	90	2009-08-27:17:58:03
48.77406	2.22901	90	2009-08-27:17:58:03
48.77491	2.2289	90	2009-08-27:17:58:03
48.7758	2.2289	90	2009-08-27:17:58:03
48.77641	2.2298	90	2009-08-27:17:58:03
48.7769	2.23096	90	2009-08-27:17:58:03
48.77741	2.23195	90	2009-08-27:17:58:03
48.77793	2.23306	90	2009-08-27:17:58:03
48.77835	2.23416	90	2009-08-27:17:58:03
48.77854	2.23474	90	2009-08-27:17:58:03
48.77891	2.23585	90	2009-08-27:17:58:03
48.77937	2.2368	90	2009-08-27:17:58:03
48.77981	2.23786	90	2009-08-27:17:58:03
48.78027	2.23892	90	2009-08-27:17:58:03
48.78065	2.24	90	2009-08-27:17:58:03
48.78109	2.24098	90	2009-08-27:17:58:03
48.78149	2.24202	90	2009-08-27:17:58:03
48.78194	2.24313	90	2009-08-27:17:58:03
48.78237	2.2442	90	2009-08-27:17:58:03
48.78283	2.24523	90	2009-08-27:17:58:03
48.78329	2.2461	90	2009-08-27:17:58:03
48.78322	2.2471	90	2009-08-27:17:58:03
48.78279	2.2481	90	2009-08-27:17:58:03
48.78249	2.24928	90	2009-08-27:17:58:03
48.78234	2.25047	90	2009-08-27:17:58:03
48.78218	2.25168	90	2009-08-27:17:58:03
48.78209	2.25292	90	2009-08-27:17:58:03
48.78203	2.25424	90	2009-08-27:17:58:03
48.78218	2.2554	90	2009-08-27:17:58:03
48.78226	2.25658	90	2009-08-27:17:58:03
48.78228	2.2578	90	2009-08-27:17:58:03
48.78234	2.25903	90	2009-08-27:17:58:03
48.78237	2.26034	90	2009-08-27:17:58:03
48.78273	2.26159	90	2009-08-27:17:58:03
48.78275	2.26271	90	2009-08-27:17:58:03
48.78297	2.26389	90	2009-08-27:17:58:03
48.78332	2.26517	90	2009-08-27:17:58:03
48.78345	2.26629	90	2009-08-27:17:58:03
48.78336	2.26743	90	2009-08-27:17:58:03
48.78338	2.26844	90	2009-08-27:17:58:03
48.78326	2.26964	90	2009-08-27:17:58:03
48.78259	2.27027	90	2009-08-27:17:58:03
48.78178	2.27046	90	2009-08-27:17:58:03
48.78142	2.27148	90	2009-08-27:17:58:03
48.78149	2.27256	90	2009-08-27:17:58:03
48.78111	2.27328	90	2009-08-27:17:58:03
48.78032	2.27337	90	2009-08-27:17:58:03
48.77981	2.27429	90	2009-08-27:17:58:03
48.77956	2.27541	90	2009-08-27:17:58:03
48.77935	2.27653	90	2009-08-27:17:58:03
48.77913	2.27774	90	2009-08-27:17:58:03
48.77915	2.27889	90	2009-08-27:17:58:03
48.77912	2.28015	90	2009-08-27:17:58:03
48.77892	2.28124	90	2009-08-27:17:58:03
48.77906	2.28228	90	2009-08-27:17:58:03
48.77913	2.28353	90	2009-08-27:17:58:03
48.77916	2.28464	90	2009-08-27:17:58:03
48.77899	2.28589	90	2009-08-27:17:58:03
48.77883	2.28718	90	2009-08-27:17:58:03
48.77881	2.28835	90	2009-08-27:17:58:03
48.77901	2.28954	90	2009-08-27:17:58:03
48.77892	2.29066	90	2009-08-27:17:58:03
48.7787	2.29182	90	2009-08-27:17:58:03
48.77872	2.2931	90	2009-08-27:17:58:03
48.77866	2.2943	90	2009-08-27:17:58:03
48.77868	2.29476	90	2009-08-27:17:58:03
48.77855	2.29593	90	2009-08-27:17:58:03
48.77848	2.29724	90	2009-08-27:17:58:03
48.77837	2.29842	90	2009-08-27:17:58:03
48.77836	2.29972	90	2009-08-27:17:58:03
48.77836	2.30096	90	2009-08-27:17:58:03
48.77829	2.30219	90	2009-08-27:17:58:03
48.77826	2.30277	90	2009-08-27:17:58:03
48.77801	2.30376	90	2009-08-27:17:58:03
48.77801	2.30489	90	2009-08-27:17:58:03
48.77759	2.30593	90	2009-08-27:17:58:03
48.77742	2.30706	90	2009-08-27:17:58:03
48.7773	2.30824	90	2009-08-27:17:58:03
48.77704	2.3094	90	2009-08-27:17:58:03
48.77688	2.31061	90	2009-08-27:17:58:03
48.7767	2.31174	90	2009-08-27:17:58:03
48.77628	2.31275	90	2009-08-27:17:58:03
48.77634	2.31385	90	2009-08-27:17:58:03
48.77668	2.31493	90	2009-08-27:17:58:03
48.77676	2.31609	90	2009-08-27:17:58:03
48.77669	2.31723	90	2009-08-27:17:58:03
48.77665	2.3184	90	2009-08-27:17:58:03
48.7767	2.31956	90	2009-08-27:17:58:03
48.77666	2.32075	90	2009-08-27:17:58:03
48.77665	2.3219	90	2009-08-27:17:58:03
48.77663	2.32316	90	2009-08-27:17:58:03
48.77634	2.32417	90	2009-08-27:17:58:03
48.7759	2.3252	90	2009-08-27:17:58:03
48.77548	2.32622	90	2009-08-27:17:58:03
48.77523	2.32727	90	2009-08-27:17:58:03
48.77532	2.32847	90	2009-08-27:17:58:03
48.77575	2.32957	90	2009-08-27:17:58:03
48.77612	2.3307	90	2009-08-27:17:58:03
48.77648	2.33184	90	2009-08-27:17:58:03
48.7771	2.33263	90	2009-08-27:17:58:03
48.77763	2.33354	90	2009-08-27:17:58:03
48.77805	2.33466	90	2009-08-27:17:58:03
48.7787	2.33541	90	2009-08-27:17:58:03
48.77898	2.33653	90	2009-08-27:17:58:03
48.77883	2.33765	90	2009-08-27:17:58:03
48.77874	2.33889	90	2009-08-27:17:58:03
48.7785	2.34009	90	2009-08-27:17:58:03
48.77833	2.34125	90	2009-08-27:17:58:03
48.77817	2.34248	90	2009-08-27:17:58:03
48.77813	2.34368	90	2009-08-27:17:58:03
48.7781	2.34491	90	2009-08-27:17:58:03
48.77799	2.34582	90	2009-08-27:17:58:03
48.77777	2.34663	90	2009-08-27:17:58:03
48.77791	2.34775	90	2009-08-27:17:58:03
48.77795	2.34894	90	2009-08-27:17:58:03
48.7779	2.35016	90	2009-08-27:17:58:03
48.77735	2.35117	90	2009-08-27:17:58:03
48.77681	2.3521	90	2009-08-27:17:58:03
48.77631	2.35308	90	2009-08-27:17:58:03
48.77567	2.3535	90	2009-08-27:17:58:03
48.77501	2.3542	90	2009-08-27:17:58:03
48.77428	2.35489	90	2009-08-27:17:58:03
48.77348	2.35524	90	2009-08-27:17:58:03
48.77275	2.35575	90	2009-08-27:17:58:03
48.77209	2.35646	90	2009-08-27:17:58:03
48.77183	2.35747	90	2009-08-27:17:58:03
48.77192	2.35873	90	2009-08-27:17:58:03
48.77177	2.35991	90	2009-08-27:17:58:03
48.77144	2.36091	90	2009-08-27:17:58:03
48.77098	2.36189	90	2009-08-27:17:58:03
48.77058	2.36292	90	2009-08-27:17:58:03
48.7702	2.36399	90	2009-08-27:17:58:03
48.76982	2.36505	90	2009-08-27:17:58:03
48.76938	2.3661	90	2009-08-27:17:58:03
48.76896	2.36718	90	2009-08-27:17:58:03
48.76865	2.3683	90	2009-08-27:17:58:03
48.76854	2.36951	90	2009-08-27:17:58:03
48.7684	2.37072	90	2009-08-27:17:58:03
48.76829	2.37195	90	2009-08-27:17:58:03
48.76813	2.37309	90	2009-08-27:17:58:03
48.76798	2.37424	90	2009-08-27:17:58:03
48.76782	2.37546	90	2009-08-27:17:58:03
48.76769	2.37666	90	2009-08-27:17:58:03
48.76753	2.37781	90	2009-08-27:17:58:03
48.76737	2.37903	90	2009-08-27:17:58:03
48.76719	2.38017	90	2009-08-27:17:58:03
48.76707	2.38135	90	2009-08-27:17:58:03
48.76691	2.38253	90	2009-08-27:17:58:03
48.76677	2.38374	90	2009-08-27:17:58:03
48.76662	2.38489	90	2009-08-27:17:58:03
48.76646	2.38607	90	2009-08-27:17:58:03
48.76641	2.38734	90	2009-08-27:17:58:03
48.76629	2.38853	90	2009-08-27:17:58:03
48.76612	2.38971	90	2009-08-27:17:58:03
48.766	2.39086	90	2009-08-27:17:58:03
48.76581	2.39206	90	2009-08-27:17:58:03
48.76585	2.39298	90	2009-08-27:17:58:03
48.76658	2.39353	90	2009-08-27:17:58:03
48.76735	2.3941	90	2009-08-27:17:58:03
48.7681	2.39464	90	2009-08-27:17:58:03
48.76883	2.39517	90	2009-08-27:17:58:03
48.76937	2.3958	90	2009-08-27:17:58:03
48.76917	2.39681	90	2009-08-27:17:58:03
48.76925	2.39794	90	2009-08-27:17:58:03
48.76967	2.39716	90	2009-08-27:17:58:03
48.77009	2.39676	90	2009-08-27:17:58:03
48.77077	2.39745	90	2009-08-27:17:58:03
48.77109	2.39786	90	2009-08-27:17:58:03
48.77028	2.39813	90	2009-08-27:17:58:03
48.77005	2.39896	90	2009-08-27:17:58:03
48.77034	2.40004	90	2009-08-27:17:58:03
48.77062	2.40125	90	2009-08-27:17:58:03
48.77093	2.40244	90	2009-08-27:17:58:03
48.77112	2.40358	90	2009-08-27:17:58:03
48.77129	2.4048	90	2009-08-27:17:58:03
48.77136	2.40597	90	2009-08-27:17:58:03
48.77142	2.40731	90	2009-08-27:17:58:03
48.77146	2.4085	90	2009-08-27:17:58:03
48.772	2.40928	90	2009-08-27:17:58:03
48.77278	2.40947	90	2009-08-27:17:58:03
48.77364	2.40956	90	2009-08-27:17:58:03
48.77441	2.40959	90	2009-08-27:17:58:03
48.7752	2.40935	90	2009-08-27:17:58:03
48.77599	2.40921	90	2009-08-27:17:58:03
48.77677	2.40899	90	2009-08-27:17:58:03
48.77707	2.40913	90	2009-08-27:17:58:03
48.77706	2.40932	90	2009-08-27:17:58:03
48.77694	2.40894	90	2009-08-27:17:58:03
48.77614	2.40915	90	2009-08-27:17:58:03
48.77613	2.40923	90	2009-08-27:17:58:03
48.77693	2.40892	90	2009-08-27:17:58:03
48.7769	2.40965	90	2009-08-27:17:58:03
48.77633	2.40989	90	2009-08-27:17:58:03
48.77631	2.40989	90	2009-08-27:17:58:03
48.77629	2.4099	90	2009-08-27:17:58:03
48.77627	2.40989	90	2009-08-27:17:58:03
48.77624	2.40989	90	2009-08-27:17:58:03
48.77622	2.40991	90	2009-08-27:17:58:03
48.7762	2.40994	90	2009-08-27:17:58:03
48.77618	2.40994	90	2009-08-27:17:58:03
48.77618	2.40996	90	2009-08-27:17:58:03
48.77619	2.40997	90	2009-08-27:17:58:03
48.77617	2.40993	90	2009-08-27:17:58:03
48.77618	2.4099	90	2009-08-27:17:58:03
48.7762	2.41002	90	2009-08-27:17:58:03
48.77619	2.41005	90	2009-08-27:17:58:03
48.77619	2.41007	90	2009-08-27:17:58:03
48.77617	2.41009	90	2009-08-27:17:58:03
48.7762	2.41002	90	2009-08-27:17:58:03
48.77621	2.40999	90	2009-08-27:17:58:03
48.77622	2.40997	90	2009-08-27:17:58:03
48.77622	2.40995	90	2009-08-27:17:58:03
48.77623	2.40993	90	2009-08-27:17:58:03
48.77623	2.40991	90	2009-08-27:17:58:03
48.77624	2.40989	90	2009-08-27:17:58:03
48.77715	2.40903	91	2009-08-27:21:22:01
48.77774	2.40874	91	2009-08-27:21:22:01
48.77819	2.40861	91	2009-08-27:21:22:01
48.77863	2.40845	91	2009-08-27:21:22:01
48.7791	2.40833	91	2009-08-27:21:22:01
48.77956	2.40825	91	2009-08-27:21:22:01
48.78	2.40816	91	2009-08-27:21:22:01
48.78041	2.40805	91	2009-08-27:21:22:01
48.78091	2.40786	91	2009-08-27:21:22:01
48.78137	2.40775	91	2009-08-27:21:22:01
48.78171	2.40762	91	2009-08-27:21:22:01
48.78212	2.40755	91	2009-08-27:21:22:01
48.78251	2.40749	91	2009-08-27:21:22:01
48.78291	2.40742	91	2009-08-27:21:22:01
48.78328	2.40749	91	2009-08-27:21:22:01
48.78361	2.40736	91	2009-08-27:21:22:01
48.78378	2.4068	91	2009-08-27:21:22:01
48.78407	2.40629	91	2009-08-27:21:22:01
48.78435	2.40581	91	2009-08-27:21:22:01
48.78471	2.40532	91	2009-08-27:21:22:01
48.78498	2.40473	91	2009-08-27:21:22:01
48.7853	2.40419	91	2009-08-27:21:22:01
48.78559	2.40365	91	2009-08-27:21:22:01
48.7859	2.40308	91	2009-08-27:21:22:01
48.78628	2.40264	91	2009-08-27:21:22:01
48.7866	2.40221	91	2009-08-27:21:22:01
48.78702	2.40187	91	2009-08-27:21:22:01
48.78738	2.40159	91	2009-08-27:21:22:01
48.78773	2.40131	91	2009-08-27:21:22:01
48.78809	2.40105	91	2009-08-27:21:22:01
48.78857	2.40077	91	2009-08-27:21:22:01
48.78903	2.40049	91	2009-08-27:21:22:01
48.78942	2.40028	91	2009-08-27:21:22:01
48.78981	2.40006	91	2009-08-27:21:22:01
48.79024	2.39984	91	2009-08-27:21:22:01
48.79062	2.39959	91	2009-08-27:21:22:01
48.79084	2.39893	91	2009-08-27:21:22:01
48.79099	2.39852	91	2009-08-27:21:22:01
48.79096	2.39786	91	2009-08-27:21:22:01
48.79107	2.39716	91	2009-08-27:21:22:01
48.79119	2.39647	91	2009-08-27:21:22:01
48.79131	2.39575	91	2009-08-27:21:22:01
48.79143	2.39504	91	2009-08-27:21:22:01
48.79181	2.39501	91	2009-08-27:21:22:01
48.79228	2.39529	91	2009-08-27:21:22:01
48.79262	2.3953	91	2009-08-27:21:22:01
48.79303	2.39551	91	2009-08-27:21:22:01
48.79344	2.39526	91	2009-08-27:21:22:01
48.7938	2.39501	91	2009-08-27:21:22:01
48.79424	2.39465	91	2009-08-27:21:22:01
48.79469	2.39437	91	2009-08-27:21:22:01
48.7951	2.39409	91	2009-08-27:21:22:01
48.79546	2.39378	91	2009-08-27:21:22:01
48.79592	2.39354	91	2009-08-27:21:22:01
48.79638	2.39349	91	2009-08-27:21:22:01
48.79683	2.3935	91	2009-08-27:21:22:01
48.79722	2.39368	91	2009-08-27:21:22:01
48.79759	2.39391	91	2009-08-27:21:22:01
48.79801	2.3941	91	2009-08-27:21:22:01
48.7984	2.39435	91	2009-08-27:21:22:01
48.79881	2.39451	91	2009-08-27:21:22:01
48.79923	2.39463	91	2009-08-27:21:22:01
48.79966	2.3947	91	2009-08-27:21:22:01
48.80008	2.39481	91	2009-08-27:21:22:01
48.80027	2.39505	91	2009-08-27:21:22:01
48.80045	2.39529	91	2009-08-27:21:22:01
48.80067	2.39549	91	2009-08-27:21:22:01
48.80086	2.39575	91	2009-08-27:21:22:01
48.80124	2.39614	91	2009-08-27:21:22:01
48.80161	2.39648	91	2009-08-27:21:22:01
48.80201	2.39682	91	2009-08-27:21:22:01
48.80235	2.39724	91	2009-08-27:21:22:01
48.80271	2.39717	91	2009-08-27:21:22:01
48.80305	2.39678	91	2009-08-27:21:22:01
48.80339	2.39636	91	2009-08-27:21:22:01
48.80371	2.39591	91	2009-08-27:21:22:01
48.80407	2.39553	91	2009-08-27:21:22:01
48.80444	2.39507	91	2009-08-27:21:22:01
48.80478	2.39465	91	2009-08-27:21:22:01
48.80512	2.39422	91	2009-08-27:21:22:01
48.80551	2.39381	91	2009-08-27:21:22:01
48.80588	2.39343	91	2009-08-27:21:22:01
48.80622	2.39301	91	2009-08-27:21:22:01
48.80671	2.39236	91	2009-08-27:21:22:01
48.80696	2.39204	91	2009-08-27:21:22:01
48.80734	2.39184	91	2009-08-27:21:22:01
48.80776	2.39158	91	2009-08-27:21:22:01
48.80817	2.3914	91	2009-08-27:21:22:01
48.80845	2.39095	91	2009-08-27:21:22:01
48.8087	2.39037	91	2009-08-27:21:22:01
48.80916	2.39019	91	2009-08-27:21:22:01
48.80956	2.39014	91	2009-08-27:21:22:01
48.80994	2.38986	91	2009-08-27:21:22:01
48.81024	2.3894	91	2009-08-27:21:22:01
48.81054	2.38891	91	2009-08-27:21:22:01
48.81084	2.38841	91	2009-08-27:21:22:01
48.81111	2.38789	91	2009-08-27:21:22:01
48.8114	2.38747	91	2009-08-27:21:22:01
48.81177	2.38714	91	2009-08-27:21:22:01
48.81217	2.38682	91	2009-08-27:21:22:01
48.81253	2.38648	91	2009-08-27:21:22:01
48.8128	2.38598	91	2009-08-27:21:22:01
48.81307	2.38549	91	2009-08-27:21:22:01
48.8134	2.38513	91	2009-08-27:21:22:01
48.8138	2.38492	91	2009-08-27:21:22:01
48.81416	2.38457	91	2009-08-27:21:22:01
48.81452	2.38428	91	2009-08-27:21:22:01
48.81484	2.38389	91	2009-08-27:21:22:01
48.81522	2.38364	91	2009-08-27:21:22:01
48.81557	2.38335	91	2009-08-27:21:22:01
48.81591	2.38297	91	2009-08-27:21:22:01
48.81629	2.38262	91	2009-08-27:21:22:01
48.81665	2.38231	91	2009-08-27:21:22:01
48.81701	2.38193	91	2009-08-27:21:22:01
48.81737	2.38143	91	2009-08-27:21:22:01
48.81779	2.38131	91	2009-08-27:21:22:01
48.81817	2.38109	91	2009-08-27:21:22:01
48.81859	2.38083	91	2009-08-27:21:22:01
48.81899	2.38061	91	2009-08-27:21:22:01
48.81943	2.38033	91	2009-08-27:21:22:01
48.81982	2.38003	91	2009-08-27:21:22:01
48.82021	2.37973	91	2009-08-27:21:22:01
48.8206	2.37941	91	2009-08-27:21:22:01
48.82106	2.37932	91	2009-08-27:21:22:01
48.82143	2.37913	91	2009-08-27:21:22:01
48.82181	2.37895	91	2009-08-27:21:22:01
48.82214	2.37852	91	2009-08-27:21:22:01
48.82234	2.37828	91	2009-08-27:21:22:01
48.82251	2.37816	91	2009-08-27:21:22:01
48.82274	2.37801	91	2009-08-27:21:22:01
48.82292	2.37791	91	2009-08-27:21:22:01
48.82332	2.37764	91	2009-08-27:21:22:01
48.82367	2.3773	91	2009-08-27:21:22:01
48.82404	2.3772	91	2009-08-27:21:22:01
48.82419	2.37703	91	2009-08-27:21:22:01
48.82441	2.37649	91	2009-08-27:21:22:01
48.82459	2.37598	91	2009-08-27:21:22:01
48.82488	2.37553	91	2009-08-27:21:22:01
48.82509	2.37509	91	2009-08-27:21:22:01
48.82539	2.37486	91	2009-08-27:21:22:01
48.82568	2.37445	91	2009-08-27:21:22:01
48.826	2.37395	91	2009-08-27:21:22:01
48.82616	2.3734	91	2009-08-27:21:22:01
48.82646	2.37314	91	2009-08-27:21:22:01
48.82667	2.37259	91	2009-08-27:21:22:01
48.82701	2.3722	91	2009-08-27:21:22:01
48.82717	2.37168	91	2009-08-27:21:22:01
48.82755	2.37149	91	2009-08-27:21:22:01
48.82783	2.371	91	2009-08-27:21:22:01
48.82813	2.37054	91	2009-08-27:21:22:01
48.8284	2.37003	91	2009-08-27:21:22:01
48.82874	2.36967	91	2009-08-27:21:22:01
48.8291	2.3693	91	2009-08-27:21:22:01
48.82948	2.36928	91	2009-08-27:21:22:01
48.82979	2.36903	91	2009-08-27:21:22:01
48.83013	2.36866	91	2009-08-27:21:22:01
48.83035	2.36811	91	2009-08-27:21:22:01
48.83048	2.36746	91	2009-08-27:21:22:01
48.8307	2.36693	91	2009-08-27:21:22:01
48.83097	2.3665	91	2009-08-27:21:22:01
48.83127	2.36616	91	2009-08-27:21:22:01
48.83158	2.36578	91	2009-08-27:21:22:01
48.83185	2.36541	91	2009-08-27:21:22:01
48.83213	2.36518	91	2009-08-27:21:22:01
48.83248	2.36485	91	2009-08-27:21:22:01
48.83278	2.36451	91	2009-08-27:21:22:01
48.83309	2.36412	91	2009-08-27:21:22:01
48.83345	2.36373	91	2009-08-27:21:22:01
48.83378	2.36333	91	2009-08-27:21:22:01
48.83404	2.36285	91	2009-08-27:21:22:01
48.83435	2.36242	91	2009-08-27:21:22:01
48.83466	2.36199	91	2009-08-27:21:22:01
48.83494	2.3615	91	2009-08-27:21:22:01
48.8353	2.36127	91	2009-08-27:21:22:01
48.83567	2.36106	91	2009-08-27:21:22:01
48.83594	2.3606	91	2009-08-27:21:22:01
48.83621	2.36016	91	2009-08-27:21:22:01
48.83629	2.35973	91	2009-08-27:21:22:01
48.83659	2.35932	91	2009-08-27:21:22:01
48.83684	2.35885	91	2009-08-27:21:22:01
48.83713	2.35847	91	2009-08-27:21:22:01
48.83743	2.35814	91	2009-08-27:21:22:01
48.83774	2.35779	91	2009-08-27:21:22:01
