colour	y	x	key	tooltip	showSelected1	showSelected2	fill
#FF0000	48.780251597	2.25980883	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	2009-05-06:07:59:05	nearby cities	#FF0000
#FF0000	48.863457789	2.401155799	paris (75120), paris (75), Île-de-France	paris (75120), paris (75), Île-de-France	2009-05-06:16:22:50	nearby cities	#FF0000
#FF0000	48.765889291	2.163600257	jouy en josas (78322), yvelines (78), Île-de-France	jouy en josas (78322), yvelines (78), Île-de-France	2009-05-06:16:22:50	nearby cities	#FF0000
#FF0000	48.75659431	2.206465776	bievres (91064), essonne (91), Île-de-France	bievres (91064), essonne (91), Île-de-France	2009-05-06:16:22:50	nearby cities	#FF0000
#FF0000	48.796455388	2.254300971	clamart (92023), hauts-de-seine (92), Île-de-France	clamart (92023), hauts-de-seine (92), Île-de-France	2009-05-06:16:22:50	nearby cities	#FF0000
#FF0000	48.796455388	2.254300971	clamart (92023), hauts-de-seine (92), Île-de-France	clamart (92023), hauts-de-seine (92), Île-de-France	2009-05-06:16:22:50	nearby cities	#FF0000
#FF0000	48.815232931	2.317223763	montrouge (92049), hauts-de-seine (92), Île-de-France	montrouge (92049), hauts-de-seine (92), Île-de-France	2009-05-06:16:22:50	nearby cities	#FF0000
#FF0000	48.780251597	2.25980883	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	2009-05-06:16:22:50	nearby cities	#FF0000
#FF0000	48.813266743	2.344190973	gentilly (94037), val-de-marne (94), Île-de-France	gentilly (94037), val-de-marne (94), Île-de-France	2009-05-06:16:22:50	nearby cities	#FF0000
#FF0000	48.841029852	2.418861571	st mande (94067), val-de-marne (94), Île-de-France	st mande (94067), val-de-marne (94), Île-de-France	2009-05-06:16:22:50	nearby cities	#FF0000
#FF0000	48.80363284	2.288340335	chatillon (92020), hauts-de-seine (92), Île-de-France	chatillon (92020), hauts-de-seine (92), Île-de-France	2009-05-06:16:22:50	nearby cities	#FF0000
#FF0000	48.828424546	2.362253766	paris (75113), paris (75), Île-de-France	paris (75113), paris (75), Île-de-France	2009-05-06:16:22:50	nearby cities	#FF0000
#FF0000	48.816575085	2.296075861	malakoff (92046), hauts-de-seine (92), Île-de-France	malakoff (92046), hauts-de-seine (92), Île-de-France	2009-05-06:16:22:50	nearby cities	#FF0000
#FF0000	48.780251597	2.25980883	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	2009-05-06:16:22:50	nearby cities	#FF0000
#FF0000	48.869038019	2.422697136	bagnolet (93006), seine-saint-denis (93), Île-de-France	bagnolet (93006), seine-saint-denis (93), Île-de-France	2009-05-06:16:22:50	nearby cities	#FF0000
#FF0000	48.765889291	2.163600257	jouy en josas (78322), yvelines (78), Île-de-France	jouy en josas (78322), yvelines (78), Île-de-France	2009-05-07:06:49:31	nearby cities	#FF0000
#FF0000	48.75659431	2.206465776	bievres (91064), essonne (91), Île-de-France	bievres (91064), essonne (91), Île-de-France	2009-05-07:06:49:31	nearby cities	#FF0000
#FF0000	48.796455388	2.254300971	clamart (92023), hauts-de-seine (92), Île-de-France	clamart (92023), hauts-de-seine (92), Île-de-France	2009-05-07:06:49:31	nearby cities	#FF0000
#FF0000	48.796455388	2.254300971	clamart (92023), hauts-de-seine (92), Île-de-France	clamart (92023), hauts-de-seine (92), Île-de-France	2009-05-07:06:49:31	nearby cities	#FF0000
#FF0000	48.815232931	2.317223763	montrouge (92049), hauts-de-seine (92), Île-de-France	montrouge (92049), hauts-de-seine (92), Île-de-France	2009-05-07:06:49:31	nearby cities	#FF0000
#FF0000	48.780251597	2.25980883	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	2009-05-07:06:49:31	nearby cities	#FF0000
#FF0000	48.80363284	2.288340335	chatillon (92020), hauts-de-seine (92), Île-de-France	chatillon (92020), hauts-de-seine (92), Île-de-France	2009-05-07:06:49:31	nearby cities	#FF0000
#FF0000	48.816575085	2.296075861	malakoff (92046), hauts-de-seine (92), Île-de-France	malakoff (92046), hauts-de-seine (92), Île-de-France	2009-05-07:06:49:31	nearby cities	#FF0000
#FF0000	48.780251597	2.25980883	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	2009-05-07:06:49:31	nearby cities	#FF0000
#FF0000	48.765889291	2.163600257	jouy en josas (78322), yvelines (78), Île-de-France	jouy en josas (78322), yvelines (78), Île-de-France	2009-05-07:18:30:24	nearby cities	#FF0000
#FF0000	48.75659431	2.206465776	bievres (91064), essonne (91), Île-de-France	bievres (91064), essonne (91), Île-de-France	2009-05-07:18:30:24	nearby cities	#FF0000
#FF0000	48.796455388	2.254300971	clamart (92023), hauts-de-seine (92), Île-de-France	clamart (92023), hauts-de-seine (92), Île-de-France	2009-05-07:18:30:24	nearby cities	#FF0000
#FF0000	48.796455388	2.254300971	clamart (92023), hauts-de-seine (92), Île-de-France	clamart (92023), hauts-de-seine (92), Île-de-France	2009-05-07:18:30:24	nearby cities	#FF0000
#FF0000	48.815232931	2.317223763	montrouge (92049), hauts-de-seine (92), Île-de-France	montrouge (92049), hauts-de-seine (92), Île-de-France	2009-05-07:18:30:24	nearby cities	#FF0000
#FF0000	48.780251597	2.25980883	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	2009-05-07:18:30:24	nearby cities	#FF0000
#FF0000	48.813266743	2.344190973	gentilly (94037), val-de-marne (94), Île-de-France	gentilly (94037), val-de-marne (94), Île-de-France	2009-05-07:18:30:24	nearby cities	#FF0000
#FF0000	48.80363284	2.288340335	chatillon (92020), hauts-de-seine (92), Île-de-France	chatillon (92020), hauts-de-seine (92), Île-de-France	2009-05-07:18:30:24	nearby cities	#FF0000
#FF0000	48.816575085	2.296075861	malakoff (92046), hauts-de-seine (92), Île-de-France	malakoff (92046), hauts-de-seine (92), Île-de-France	2009-05-07:18:30:24	nearby cities	#FF0000
#FF0000	48.780251597	2.25980883	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	2009-05-07:18:30:24	nearby cities	#FF0000
#FF0000	48.765889291	2.163600257	jouy en josas (78322), yvelines (78), Île-de-France	jouy en josas (78322), yvelines (78), Île-de-France	2009-05-11:10:43:59	nearby cities	#FF0000
#FF0000	48.75659431	2.206465776	bievres (91064), essonne (91), Île-de-France	bievres (91064), essonne (91), Île-de-France	2009-05-11:10:43:59	nearby cities	#FF0000
#FF0000	48.796455388	2.254300971	clamart (92023), hauts-de-seine (92), Île-de-France	clamart (92023), hauts-de-seine (92), Île-de-France	2009-05-11:10:43:59	nearby cities	#FF0000
#FF0000	48.796455388	2.254300971	clamart (92023), hauts-de-seine (92), Île-de-France	clamart (92023), hauts-de-seine (92), Île-de-France	2009-05-11:10:43:59	nearby cities	#FF0000
#FF0000	48.780251597	2.25980883	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	2009-05-11:10:43:59	nearby cities	#FF0000
#FF0000	48.80363284	2.288340335	chatillon (92020), hauts-de-seine (92), Île-de-France	chatillon (92020), hauts-de-seine (92), Île-de-France	2009-05-11:10:43:59	nearby cities	#FF0000
#FF0000	48.816575085	2.296075861	malakoff (92046), hauts-de-seine (92), Île-de-France	malakoff (92046), hauts-de-seine (92), Île-de-France	2009-05-11:10:43:59	nearby cities	#FF0000
#FF0000	48.780251597	2.25980883	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	2009-05-11:10:43:59	nearby cities	#FF0000
#FF0000	48.75659431	2.206465776	bievres (91064), essonne (91), Île-de-France	bievres (91064), essonne (91), Île-de-France	2009-05-11:17:11:27	nearby cities	#FF0000
#FF0000	48.796455388	2.254300971	clamart (92023), hauts-de-seine (92), Île-de-France	clamart (92023), hauts-de-seine (92), Île-de-France	2009-05-11:17:11:27	nearby cities	#FF0000
#FF0000	48.796455388	2.254300971	clamart (92023), hauts-de-seine (92), Île-de-France	clamart (92023), hauts-de-seine (92), Île-de-France	2009-05-11:17:11:27	nearby cities	#FF0000
#FF0000	48.815232931	2.317223763	montrouge (92049), hauts-de-seine (92), Île-de-France	montrouge (92049), hauts-de-seine (92), Île-de-France	2009-05-11:17:11:27	nearby cities	#FF0000
#FF0000	48.780251597	2.25980883	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	2009-05-11:17:11:27	nearby cities	#FF0000
#FF0000	48.813266743	2.344190973	gentilly (94037), val-de-marne (94), Île-de-France	gentilly (94037), val-de-marne (94), Île-de-France	2009-05-11:17:11:27	nearby cities	#FF0000
#FF0000	48.80363284	2.288340335	chatillon (92020), hauts-de-seine (92), Île-de-France	chatillon (92020), hauts-de-seine (92), Île-de-France	2009-05-11:17:11:27	nearby cities	#FF0000
#FF0000	48.816575085	2.296075861	malakoff (92046), hauts-de-seine (92), Île-de-France	malakoff (92046), hauts-de-seine (92), Île-de-France	2009-05-11:17:11:27	nearby cities	#FF0000
#FF0000	48.780251597	2.25980883	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	2009-05-11:17:11:27	nearby cities	#FF0000
#FF0000	48.765889291	2.163600257	jouy en josas (78322), yvelines (78), Île-de-France	jouy en josas (78322), yvelines (78), Île-de-France	2009-05-12:07:08:48	nearby cities	#FF0000
#FF0000	48.75659431	2.206465776	bievres (91064), essonne (91), Île-de-France	bievres (91064), essonne (91), Île-de-France	2009-05-12:07:08:48	nearby cities	#FF0000
#FF0000	48.796455388	2.254300971	clamart (92023), hauts-de-seine (92), Île-de-France	clamart (92023), hauts-de-seine (92), Île-de-France	2009-05-12:07:08:48	nearby cities	#FF0000
#FF0000	48.796455388	2.254300971	clamart (92023), hauts-de-seine (92), Île-de-France	clamart (92023), hauts-de-seine (92), Île-de-France	2009-05-12:07:08:48	nearby cities	#FF0000
#FF0000	48.780251597	2.25980883	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	2009-05-12:07:08:48	nearby cities	#FF0000
#FF0000	48.80363284	2.288340335	chatillon (92020), hauts-de-seine (92), Île-de-France	chatillon (92020), hauts-de-seine (92), Île-de-France	2009-05-12:07:08:48	nearby cities	#FF0000
#FF0000	48.816575085	2.296075861	malakoff (92046), hauts-de-seine (92), Île-de-France	malakoff (92046), hauts-de-seine (92), Île-de-France	2009-05-12:07:08:48	nearby cities	#FF0000
#FF0000	48.780251597	2.25980883	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	2009-05-12:07:08:48	nearby cities	#FF0000
#FF0000	48.75659431	2.206465776	bievres (91064), essonne (91), Île-de-France	bievres (91064), essonne (91), Île-de-France	2009-05-12:17:04:56	nearby cities	#FF0000
#FF0000	48.796455388	2.254300971	clamart (92023), hauts-de-seine (92), Île-de-France	clamart (92023), hauts-de-seine (92), Île-de-France	2009-05-12:17:04:56	nearby cities	#FF0000
#FF0000	48.796455388	2.254300971	clamart (92023), hauts-de-seine (92), Île-de-France	clamart (92023), hauts-de-seine (92), Île-de-France	2009-05-12:17:04:56	nearby cities	#FF0000
#FF0000	48.780251597	2.25980883	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	2009-05-12:17:04:56	nearby cities	#FF0000
#FF0000	48.780251597	2.25980883	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	2009-05-12:17:04:56	nearby cities	#FF0000
#FF0000	48.815232931	2.317223763	montrouge (92049), hauts-de-seine (92), Île-de-France	montrouge (92049), hauts-de-seine (92), Île-de-France	2009-05-12:17:53:45	nearby cities	#FF0000
#FF0000	48.813266743	2.344190973	gentilly (94037), val-de-marne (94), Île-de-France	gentilly (94037), val-de-marne (94), Île-de-France	2009-05-12:17:53:45	nearby cities	#FF0000
#FF0000	48.80363284	2.288340335	chatillon (92020), hauts-de-seine (92), Île-de-France	chatillon (92020), hauts-de-seine (92), Île-de-France	2009-05-12:17:53:45	nearby cities	#FF0000
#FF0000	48.828424546	2.362253766	paris (75113), paris (75), Île-de-France	paris (75113), paris (75), Île-de-France	2009-05-12:17:53:45	nearby cities	#FF0000
#FF0000	48.829262233	2.326537267	paris (75114), paris (75), Île-de-France	paris (75114), paris (75), Île-de-France	2009-05-12:17:53:45	nearby cities	#FF0000
#FF0000	48.816575085	2.296075861	malakoff (92046), hauts-de-seine (92), Île-de-France	malakoff (92046), hauts-de-seine (92), Île-de-France	2009-05-12:17:53:45	nearby cities	#FF0000
#FF0000	48.765889291	2.163600257	jouy en josas (78322), yvelines (78), Île-de-France	jouy en josas (78322), yvelines (78), Île-de-France	2009-05-13:06:56:19	nearby cities	#FF0000
#FF0000	48.75659431	2.206465776	bievres (91064), essonne (91), Île-de-France	bievres (91064), essonne (91), Île-de-France	2009-05-13:06:56:19	nearby cities	#FF0000
#FF0000	48.796455388	2.254300971	clamart (92023), hauts-de-seine (92), Île-de-France	clamart (92023), hauts-de-seine (92), Île-de-France	2009-05-13:06:56:19	nearby cities	#FF0000
#FF0000	48.796455388	2.254300971	clamart (92023), hauts-de-seine (92), Île-de-France	clamart (92023), hauts-de-seine (92), Île-de-France	2009-05-13:06:56:19	nearby cities	#FF0000
#FF0000	48.815232931	2.317223763	montrouge (92049), hauts-de-seine (92), Île-de-France	montrouge (92049), hauts-de-seine (92), Île-de-France	2009-05-13:06:56:19	nearby cities	#FF0000
#FF0000	48.780251597	2.25980883	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	2009-05-13:06:56:19	nearby cities	#FF0000
#FF0000	48.80363284	2.288340335	chatillon (92020), hauts-de-seine (92), Île-de-France	chatillon (92020), hauts-de-seine (92), Île-de-France	2009-05-13:06:56:19	nearby cities	#FF0000
#FF0000	48.816575085	2.296075861	malakoff (92046), hauts-de-seine (92), Île-de-France	malakoff (92046), hauts-de-seine (92), Île-de-France	2009-05-13:06:56:19	nearby cities	#FF0000
#FF0000	48.780251597	2.25980883	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	2009-05-13:06:56:19	nearby cities	#FF0000
#FF0000	48.765889291	2.163600257	jouy en josas (78322), yvelines (78), Île-de-France	jouy en josas (78322), yvelines (78), Île-de-France	2009-05-13:16:31:56	nearby cities	#FF0000
#FF0000	48.75659431	2.206465776	bievres (91064), essonne (91), Île-de-France	bievres (91064), essonne (91), Île-de-France	2009-05-13:16:31:56	nearby cities	#FF0000
#FF0000	48.796455388	2.254300971	clamart (92023), hauts-de-seine (92), Île-de-France	clamart (92023), hauts-de-seine (92), Île-de-France	2009-05-13:16:31:56	nearby cities	#FF0000
#FF0000	48.796455388	2.254300971	clamart (92023), hauts-de-seine (92), Île-de-France	clamart (92023), hauts-de-seine (92), Île-de-France	2009-05-13:16:31:56	nearby cities	#FF0000
#FF0000	48.815232931	2.317223763	montrouge (92049), hauts-de-seine (92), Île-de-France	montrouge (92049), hauts-de-seine (92), Île-de-France	2009-05-13:16:31:56	nearby cities	#FF0000
#FF0000	48.780251597	2.25980883	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	2009-05-13:16:31:56	nearby cities	#FF0000
#FF0000	48.813266743	2.344190973	gentilly (94037), val-de-marne (94), Île-de-France	gentilly (94037), val-de-marne (94), Île-de-France	2009-05-13:16:31:56	nearby cities	#FF0000
#FF0000	48.80363284	2.288340335	chatillon (92020), hauts-de-seine (92), Île-de-France	chatillon (92020), hauts-de-seine (92), Île-de-France	2009-05-13:16:31:56	nearby cities	#FF0000
#FF0000	48.816575085	2.296075861	malakoff (92046), hauts-de-seine (92), Île-de-France	malakoff (92046), hauts-de-seine (92), Île-de-France	2009-05-13:16:31:56	nearby cities	#FF0000
#FF0000	48.780251597	2.25980883	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	2009-05-13:16:31:56	nearby cities	#FF0000
#FF0000	48.765889291	2.163600257	jouy en josas (78322), yvelines (78), Île-de-France	jouy en josas (78322), yvelines (78), Île-de-France	2009-05-14:08:25:13	nearby cities	#FF0000
#FF0000	48.75659431	2.206465776	bievres (91064), essonne (91), Île-de-France	bievres (91064), essonne (91), Île-de-France	2009-05-14:08:25:13	nearby cities	#FF0000
#FF0000	48.796455388	2.254300971	clamart (92023), hauts-de-seine (92), Île-de-France	clamart (92023), hauts-de-seine (92), Île-de-France	2009-05-14:08:25:13	nearby cities	#FF0000
#FF0000	48.796455388	2.254300971	clamart (92023), hauts-de-seine (92), Île-de-France	clamart (92023), hauts-de-seine (92), Île-de-France	2009-05-14:08:25:13	nearby cities	#FF0000
#FF0000	48.815232931	2.317223763	montrouge (92049), hauts-de-seine (92), Île-de-France	montrouge (92049), hauts-de-seine (92), Île-de-France	2009-05-14:08:25:13	nearby cities	#FF0000
#FF0000	48.780251597	2.25980883	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	2009-05-14:08:25:13	nearby cities	#FF0000
#FF0000	48.80363284	2.288340335	chatillon (92020), hauts-de-seine (92), Île-de-France	chatillon (92020), hauts-de-seine (92), Île-de-France	2009-05-14:08:25:13	nearby cities	#FF0000
#FF0000	48.816575085	2.296075861	malakoff (92046), hauts-de-seine (92), Île-de-France	malakoff (92046), hauts-de-seine (92), Île-de-France	2009-05-14:08:25:13	nearby cities	#FF0000
#FF0000	48.780251597	2.25980883	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	2009-05-14:08:25:13	nearby cities	#FF0000
#FF0000	48.765889291	2.163600257	jouy en josas (78322), yvelines (78), Île-de-France	jouy en josas (78322), yvelines (78), Île-de-France	2009-05-14:16:54:51	nearby cities	#FF0000
#FF0000	48.75659431	2.206465776	bievres (91064), essonne (91), Île-de-France	bievres (91064), essonne (91), Île-de-France	2009-05-14:16:54:51	nearby cities	#FF0000
#FF0000	48.796455388	2.254300971	clamart (92023), hauts-de-seine (92), Île-de-France	clamart (92023), hauts-de-seine (92), Île-de-France	2009-05-14:16:54:51	nearby cities	#FF0000
#FF0000	48.796455388	2.254300971	clamart (92023), hauts-de-seine (92), Île-de-France	clamart (92023), hauts-de-seine (92), Île-de-France	2009-05-14:16:54:51	nearby cities	#FF0000
#FF0000	48.815232931	2.317223763	montrouge (92049), hauts-de-seine (92), Île-de-France	montrouge (92049), hauts-de-seine (92), Île-de-France	2009-05-14:16:54:51	nearby cities	#FF0000
#FF0000	48.780251597	2.25980883	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	2009-05-14:16:54:51	nearby cities	#FF0000
#FF0000	48.813266743	2.344190973	gentilly (94037), val-de-marne (94), Île-de-France	gentilly (94037), val-de-marne (94), Île-de-France	2009-05-14:16:54:51	nearby cities	#FF0000
#FF0000	48.80363284	2.288340335	chatillon (92020), hauts-de-seine (92), Île-de-France	chatillon (92020), hauts-de-seine (92), Île-de-France	2009-05-14:16:54:51	nearby cities	#FF0000
#FF0000	48.816575085	2.296075861	malakoff (92046), hauts-de-seine (92), Île-de-France	malakoff (92046), hauts-de-seine (92), Île-de-France	2009-05-14:16:54:51	nearby cities	#FF0000
#FF0000	48.780251597	2.25980883	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	2009-05-14:16:54:51	nearby cities	#FF0000
#FF0000	48.765889291	2.163600257	jouy en josas (78322), yvelines (78), Île-de-France	jouy en josas (78322), yvelines (78), Île-de-France	2009-05-18:07:12:45	nearby cities	#FF0000
#FF0000	48.75659431	2.206465776	bievres (91064), essonne (91), Île-de-France	bievres (91064), essonne (91), Île-de-France	2009-05-18:07:12:45	nearby cities	#FF0000
#FF0000	48.796455388	2.254300971	clamart (92023), hauts-de-seine (92), Île-de-France	clamart (92023), hauts-de-seine (92), Île-de-France	2009-05-18:07:12:45	nearby cities	#FF0000
#FF0000	48.796455388	2.254300971	clamart (92023), hauts-de-seine (92), Île-de-France	clamart (92023), hauts-de-seine (92), Île-de-France	2009-05-18:07:12:45	nearby cities	#FF0000
#FF0000	48.815232931	2.317223763	montrouge (92049), hauts-de-seine (92), Île-de-France	montrouge (92049), hauts-de-seine (92), Île-de-France	2009-05-18:07:12:45	nearby cities	#FF0000
#FF0000	48.780251597	2.25980883	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	2009-05-18:07:12:45	nearby cities	#FF0000
#FF0000	48.80363284	2.288340335	chatillon (92020), hauts-de-seine (92), Île-de-France	chatillon (92020), hauts-de-seine (92), Île-de-France	2009-05-18:07:12:45	nearby cities	#FF0000
#FF0000	48.816575085	2.296075861	malakoff (92046), hauts-de-seine (92), Île-de-France	malakoff (92046), hauts-de-seine (92), Île-de-France	2009-05-18:07:12:45	nearby cities	#FF0000
#FF0000	48.780251597	2.25980883	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	2009-05-18:07:12:45	nearby cities	#FF0000
#FF0000	48.765889291	2.163600257	jouy en josas (78322), yvelines (78), Île-de-France	jouy en josas (78322), yvelines (78), Île-de-France	2009-05-19:07:16:30	nearby cities	#FF0000
#FF0000	48.75659431	2.206465776	bievres (91064), essonne (91), Île-de-France	bievres (91064), essonne (91), Île-de-France	2009-05-19:07:16:30	nearby cities	#FF0000
#FF0000	48.796455388	2.254300971	clamart (92023), hauts-de-seine (92), Île-de-France	clamart (92023), hauts-de-seine (92), Île-de-France	2009-05-19:07:16:30	nearby cities	#FF0000
#FF0000	48.796455388	2.254300971	clamart (92023), hauts-de-seine (92), Île-de-France	clamart (92023), hauts-de-seine (92), Île-de-France	2009-05-19:07:16:30	nearby cities	#FF0000
#FF0000	48.815232931	2.317223763	montrouge (92049), hauts-de-seine (92), Île-de-France	montrouge (92049), hauts-de-seine (92), Île-de-France	2009-05-19:07:16:30	nearby cities	#FF0000
#FF0000	48.780251597	2.25980883	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	2009-05-19:07:16:30	nearby cities	#FF0000
#FF0000	48.813266743	2.344190973	gentilly (94037), val-de-marne (94), Île-de-France	gentilly (94037), val-de-marne (94), Île-de-France	2009-05-19:07:16:30	nearby cities	#FF0000
#FF0000	48.80363284	2.288340335	chatillon (92020), hauts-de-seine (92), Île-de-France	chatillon (92020), hauts-de-seine (92), Île-de-France	2009-05-19:07:16:30	nearby cities	#FF0000
#FF0000	48.816575085	2.296075861	malakoff (92046), hauts-de-seine (92), Île-de-France	malakoff (92046), hauts-de-seine (92), Île-de-France	2009-05-19:07:16:30	nearby cities	#FF0000
#FF0000	48.780251597	2.25980883	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	2009-05-19:07:16:30	nearby cities	#FF0000
#FF0000	48.765889291	2.163600257	jouy en josas (78322), yvelines (78), Île-de-France	jouy en josas (78322), yvelines (78), Île-de-France	2009-05-19:17:16:32	nearby cities	#FF0000
#FF0000	48.75659431	2.206465776	bievres (91064), essonne (91), Île-de-France	bievres (91064), essonne (91), Île-de-France	2009-05-19:17:16:32	nearby cities	#FF0000
#FF0000	48.796455388	2.254300971	clamart (92023), hauts-de-seine (92), Île-de-France	clamart (92023), hauts-de-seine (92), Île-de-France	2009-05-19:17:16:32	nearby cities	#FF0000
#FF0000	48.796455388	2.254300971	clamart (92023), hauts-de-seine (92), Île-de-France	clamart (92023), hauts-de-seine (92), Île-de-France	2009-05-19:17:16:32	nearby cities	#FF0000
#FF0000	48.815232931	2.317223763	montrouge (92049), hauts-de-seine (92), Île-de-France	montrouge (92049), hauts-de-seine (92), Île-de-France	2009-05-19:17:16:32	nearby cities	#FF0000
#FF0000	48.780251597	2.25980883	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	2009-05-19:17:16:32	nearby cities	#FF0000
#FF0000	48.813266743	2.344190973	gentilly (94037), val-de-marne (94), Île-de-France	gentilly (94037), val-de-marne (94), Île-de-France	2009-05-19:17:16:32	nearby cities	#FF0000
#FF0000	48.80363284	2.288340335	chatillon (92020), hauts-de-seine (92), Île-de-France	chatillon (92020), hauts-de-seine (92), Île-de-France	2009-05-19:17:16:32	nearby cities	#FF0000
#FF0000	48.816575085	2.296075861	malakoff (92046), hauts-de-seine (92), Île-de-France	malakoff (92046), hauts-de-seine (92), Île-de-France	2009-05-19:17:16:32	nearby cities	#FF0000
#FF0000	48.780251597	2.25980883	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	2009-05-19:17:16:32	nearby cities	#FF0000
#FF0000	48.765889291	2.163600257	jouy en josas (78322), yvelines (78), Île-de-France	jouy en josas (78322), yvelines (78), Île-de-France	2009-05-20:08:14:40	nearby cities	#FF0000
#FF0000	48.75659431	2.206465776	bievres (91064), essonne (91), Île-de-France	bievres (91064), essonne (91), Île-de-France	2009-05-20:08:14:40	nearby cities	#FF0000
#FF0000	48.796455388	2.254300971	clamart (92023), hauts-de-seine (92), Île-de-France	clamart (92023), hauts-de-seine (92), Île-de-France	2009-05-20:08:14:40	nearby cities	#FF0000
#FF0000	48.796455388	2.254300971	clamart (92023), hauts-de-seine (92), Île-de-France	clamart (92023), hauts-de-seine (92), Île-de-France	2009-05-20:08:14:40	nearby cities	#FF0000
#FF0000	48.815232931	2.317223763	montrouge (92049), hauts-de-seine (92), Île-de-France	montrouge (92049), hauts-de-seine (92), Île-de-France	2009-05-20:08:14:40	nearby cities	#FF0000
#FF0000	48.780251597	2.25980883	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	2009-05-20:08:14:40	nearby cities	#FF0000
#FF0000	48.813266743	2.344190973	gentilly (94037), val-de-marne (94), Île-de-France	gentilly (94037), val-de-marne (94), Île-de-France	2009-05-20:08:14:40	nearby cities	#FF0000
#FF0000	48.80363284	2.288340335	chatillon (92020), hauts-de-seine (92), Île-de-France	chatillon (92020), hauts-de-seine (92), Île-de-France	2009-05-20:08:14:40	nearby cities	#FF0000
#FF0000	48.816575085	2.296075861	malakoff (92046), hauts-de-seine (92), Île-de-France	malakoff (92046), hauts-de-seine (92), Île-de-France	2009-05-20:08:14:40	nearby cities	#FF0000
#FF0000	48.780251597	2.25980883	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	le plessis robinson (92060), hauts-de-seine (92), Île-de-France	2009-05-20:08:14:40	nearby cities	#FF0000
#FF0000	48.765889291	2.163600257	jouy en josas (78322), yvelines (78), Île-de-France	jouy en josas (78322), yvelines (78), Île-de-France	2009-05-20:16:12:12	nearby cities	#FF0000
#FF0000	48.75659431	2.206465776	bievres (91064), essonne (91), Île-de-France	bievres (91064), essonne (91), Île-de-France	2009-05-20:16:12:12	nearby cities	#FF0000
