y	x	key	showSelected1	group
48.85142	2.36315	1	2009-05-22:11:50:59	48
48.85128	2.3626	1	2009-05-22:11:50:59	48
48.85115	2.3623	1	2009-05-22:11:50:59	48
48.85111	2.36205	1	2009-05-22:11:50:59	48
48.85102	2.36172	1	2009-05-22:11:50:59	48
48.85091	2.36141	1	2009-05-22:11:50:59	48
48.85082	2.36109	1	2009-05-22:11:50:59	48
48.8507	2.36075	1	2009-05-22:11:50:59	48
48.85059	2.36038	1	2009-05-22:11:50:59	48
48.85051	2.36011	1	2009-05-22:11:50:59	48
48.85042	2.35981	1	2009-05-22:11:50:59	48
48.85035	2.35952	1	2009-05-22:11:50:59	48
48.85026	2.35916	1	2009-05-22:11:50:59	48
48.8502	2.3589	1	2009-05-22:11:50:59	48
48.85009	2.35855	1	2009-05-22:11:50:59	48
48.84999	2.35827	1	2009-05-22:11:50:59	48
48.84989	2.35798	1	2009-05-22:11:50:59	48
48.84978	2.35768	1	2009-05-22:11:50:59	48
48.84967	2.35737	1	2009-05-22:11:50:59	48
48.84958	2.35708	1	2009-05-22:11:50:59	48
48.84946	2.35679	1	2009-05-22:11:50:59	48
48.84948	2.35645	1	2009-05-22:11:50:59	48
48.84956	2.35614	1	2009-05-22:11:50:59	48
48.84943	2.35591	1	2009-05-22:11:50:59	48
48.84919	2.3558	1	2009-05-22:11:50:59	48
48.84899	2.35562	1	2009-05-22:11:50:59	48
48.84884	2.35536	1	2009-05-22:11:50:59	48
48.84863	2.35515	1	2009-05-22:11:50:59	48
48.84842	2.35494	1	2009-05-22:11:50:59	48
48.84825	2.35473	1	2009-05-22:11:50:59	48
48.84806	2.35447	1	2009-05-22:11:50:59	48
48.84789	2.35427	1	2009-05-22:11:50:59	48
48.84769	2.35414	1	2009-05-22:11:50:59	48
48.8475	2.35396	1	2009-05-22:11:50:59	48
48.84735	2.35369	1	2009-05-22:11:50:59	48
48.84738	2.35328	1	2009-05-22:11:50:59	48
48.84743	2.35335	1	2009-05-22:11:50:59	48
48.84728	2.35359	1	2009-05-22:11:50:59	48
48.84711	2.3539	1	2009-05-22:11:50:59	48
48.84693	2.35418	1	2009-05-22:11:50:59	48
48.84674	2.35446	1	2009-05-22:11:50:59	48
48.84658	2.35465	1	2009-05-22:11:50:59	48
48.8464	2.35481	1	2009-05-22:11:50:59	48
48.84622	2.35496	1	2009-05-22:11:50:59	48
48.84596	2.35507	1	2009-05-22:11:50:59	48
48.84576	2.35503	1	2009-05-22:11:50:59	48
48.84554	2.35502	1	2009-05-22:11:50:59	48
48.84532	2.35495	1	2009-05-22:11:50:59	48
48.84509	2.35489	1	2009-05-22:11:50:59	48
48.84487	2.35495	1	2009-05-22:11:50:59	48
48.84464	2.35498	1	2009-05-22:11:50:59	48
48.84439	2.35505	1	2009-05-22:11:50:59	48
48.84416	2.35509	1	2009-05-22:11:50:59	48
48.84393	2.35515	1	2009-05-22:11:50:59	48
48.84375	2.35501	1	2009-05-22:11:50:59	48
48.84378	2.35467	1	2009-05-22:11:50:59	48
48.84373	2.35437	1	2009-05-22:11:50:59	48
48.84372	2.35401	1	2009-05-22:11:50:59	48
48.84372	2.35372	1	2009-05-22:11:50:59	48
48.84382	2.35344	1	2009-05-22:11:50:59	48
48.84377	2.35307	1	2009-05-22:11:50:59	48
48.84375	2.35265	1	2009-05-22:11:50:59	48
48.84379	2.35236	1	2009-05-22:11:50:59	48
48.84369	2.35215	1	2009-05-22:11:50:59	48
48.84346	2.35219	1	2009-05-22:11:50:59	48
48.84323	2.35218	1	2009-05-22:11:50:59	48
48.84296	2.35222	1	2009-05-22:11:50:59	48
48.84274	2.35219	1	2009-05-22:11:50:59	48
48.84251	2.35226	1	2009-05-22:11:50:59	48
48.84229	2.35233	1	2009-05-22:11:50:59	48
48.84208	2.35232	1	2009-05-22:11:50:59	48
48.84184	2.35228	1	2009-05-22:11:50:59	48
48.84164	2.35222	1	2009-05-22:11:50:59	48
48.84139	2.35216	1	2009-05-22:11:50:59	48
48.84116	2.35214	1	2009-05-22:11:50:59	48
48.8409	2.35208	1	2009-05-22:11:50:59	48
48.84066	2.35191	1	2009-05-22:11:50:59	48
48.84041	2.35173	1	2009-05-22:11:50:59	48
48.8401	2.35154	1	2009-05-22:11:50:59	48
48.8398	2.35137	1	2009-05-22:11:50:59	48
48.83952	2.35119	1	2009-05-22:11:50:59	48
48.83924	2.35111	1	2009-05-22:11:50:59	48
48.83901	2.35099	1	2009-05-22:11:50:59	48
48.83882	2.35088	1	2009-05-22:11:50:59	48
48.83884	2.35056	1	2009-05-22:11:50:59	48
48.83864	2.35049	1	2009-05-22:11:50:59	48
48.83842	2.35065	1	2009-05-22:11:50:59	48
48.83821	2.35082	1	2009-05-22:11:50:59	48
48.83804	2.35097	1	2009-05-22:11:50:59	48
48.83784	2.3511	1	2009-05-22:11:50:59	48
48.83765	2.35122	1	2009-05-22:11:50:59	48
48.83746	2.35143	1	2009-05-22:11:50:59	48
48.83726	2.3516	1	2009-05-22:11:50:59	48
48.83703	2.35169	1	2009-05-22:11:50:59	48
48.83682	2.35169	1	2009-05-22:11:50:59	48
48.83661	2.35182	1	2009-05-22:11:50:59	48
48.83642	2.35199	1	2009-05-22:11:50:59	48
48.83622	2.35218	1	2009-05-22:11:50:59	48
48.836	2.35237	1	2009-05-22:11:50:59	48
48.83581	2.35243	1	2009-05-22:11:50:59	48
48.8356	2.35254	1	2009-05-22:11:50:59	48
48.83542	2.3527	1	2009-05-22:11:50:59	48
48.83521	2.35286	1	2009-05-22:11:50:59	48
48.835	2.35299	1	2009-05-22:11:50:59	48
48.83479	2.3531	1	2009-05-22:11:50:59	48
48.83459	2.35328	1	2009-05-22:11:50:59	48
48.83441	2.35346	1	2009-05-22:11:50:59	48
48.8342	2.35362	1	2009-05-22:11:50:59	48
48.834	2.35377	1	2009-05-22:11:50:59	48
48.83381	2.35391	1	2009-05-22:11:50:59	48
48.83359	2.35409	1	2009-05-22:11:50:59	48
48.83341	2.35429	1	2009-05-22:11:50:59	48
48.83318	2.35429	1	2009-05-22:11:50:59	48
48.83299	2.35442	1	2009-05-22:11:50:59	48
48.83276	2.35452	1	2009-05-22:11:50:59	48
48.83253	2.35465	1	2009-05-22:11:50:59	48
48.83229	2.3548	1	2009-05-22:11:50:59	48
48.83209	2.3549	1	2009-05-22:11:50:59	48
48.83188	2.35498	1	2009-05-22:11:50:59	48
48.83169	2.35482	1	2009-05-22:11:50:59	48
48.83147	2.35471	1	2009-05-22:11:50:59	48
48.83131	2.35447	1	2009-05-22:11:50:59	48
48.83121	2.35412	1	2009-05-22:11:50:59	48
48.83112	2.35382	1	2009-05-22:11:50:59	48
48.83105	2.35348	1	2009-05-22:11:50:59	48
48.83098	2.35318	1	2009-05-22:11:50:59	48
48.83088	2.35291	1	2009-05-22:11:50:59	48
48.83082	2.35278	1	2009-05-22:11:50:59	48
48.83072	2.35266	1	2009-05-22:11:50:59	48
48.83062	2.35258	1	2009-05-22:11:50:59	48
48.83046	2.35265	1	2009-05-22:11:50:59	48
48.83033	2.3527	1	2009-05-22:11:50:59	48
48.83023	2.35273	1	2009-05-22:11:50:59	48
48.83002	2.35282	1	2009-05-22:11:50:59	48
48.82979	2.35287	1	2009-05-22:11:50:59	48
48.82958	2.35281	1	2009-05-22:11:50:59	48
48.82937	2.35279	1	2009-05-22:11:50:59	48
48.82917	2.35281	1	2009-05-22:11:50:59	48
48.82894	2.35286	1	2009-05-22:11:50:59	48
48.82872	2.3529	1	2009-05-22:11:50:59	48
48.82848	2.35286	1	2009-05-22:11:50:59	48
48.82828	2.35288	1	2009-05-22:11:50:59	48
48.8281	2.35286	1	2009-05-22:11:50:59	48
48.82799	2.35259	1	2009-05-22:11:50:59	48
48.82779	2.35242	1	2009-05-22:11:50:59	48
48.8276	2.35217	1	2009-05-22:11:50:59	48
48.82735	2.3521	1	2009-05-22:11:50:59	48
48.82715	2.35196	1	2009-05-22:11:50:59	48
48.827	2.35171	1	2009-05-22:11:50:59	48
48.82687	2.35144	1	2009-05-22:11:50:59	48
48.82667	2.3512	1	2009-05-22:11:50:59	48
48.82643	2.35106	1	2009-05-22:11:50:59	48
48.82623	2.35083	1	2009-05-22:11:50:59	48
48.826	2.35064	1	2009-05-22:11:50:59	48
48.8258	2.35043	1	2009-05-22:11:50:59	48
48.82562	2.35021	1	2009-05-22:11:50:59	48
48.82541	2.35008	1	2009-05-22:11:50:59	48
48.82519	2.34994	1	2009-05-22:11:50:59	48
48.82504	2.34969	1	2009-05-22:11:50:59	48
48.82485	2.34953	1	2009-05-22:11:50:59	48
48.82461	2.34944	1	2009-05-22:11:50:59	48
48.82444	2.34926	1	2009-05-22:11:50:59	48
48.82426	2.34906	1	2009-05-22:11:50:59	48
48.82404	2.3489	1	2009-05-22:11:50:59	48
48.82385	2.34872	1	2009-05-22:11:50:59	48
48.82367	2.34855	1	2009-05-22:11:50:59	48
48.82348	2.34837	1	2009-05-22:11:50:59	48
48.82329	2.34821	1	2009-05-22:11:50:59	48
48.82309	2.34809	1	2009-05-22:11:50:59	48
48.8229	2.34792	1	2009-05-22:11:50:59	48
48.8227	2.34773	1	2009-05-22:11:50:59	48
48.82254	2.34753	1	2009-05-22:11:50:59	48
48.82252	2.3474	1	2009-05-22:11:50:59	48
48.8225	2.34729	1	2009-05-22:11:50:59	48
48.82248	2.34718	1	2009-05-22:11:50:59	48
48.82247	2.34707	1	2009-05-22:11:50:59	48
48.82246	2.34695	1	2009-05-22:11:50:59	48
48.82246	2.34687	1	2009-05-22:11:50:59	48
48.82247	2.34676	1	2009-05-22:11:50:59	48
48.82248	2.34665	1	2009-05-22:11:50:59	48
48.82248	2.34658	1	2009-05-22:11:50:59	48
48.82246	2.34654	1	2009-05-22:11:50:59	48
48.82243	2.34648	1	2009-05-22:11:50:59	48
48.82241	2.34642	1	2009-05-22:11:50:59	48
48.82239	2.34637	1	2009-05-22:11:50:59	48
48.82238	2.34635	1	2009-05-22:11:50:59	48
48.82238	2.34633	1	2009-05-22:11:50:59	48
48.82238	2.34635	1	2009-05-22:11:50:59	48
48.82239	2.34637	1	2009-05-22:11:50:59	48
48.82236	2.3464	1	2009-05-22:11:50:59	48
48.82235	2.34643	1	2009-05-22:11:50:59	48
48.82232	2.34657	1	2009-05-22:11:50:59	48
48.82231	2.34661	1	2009-05-22:11:50:59	48
48.82244	2.34631	1	2009-05-22:11:50:59	48
48.76586	2.17995	1	2009-05-25:16:22:05	49
48.76587	2.179	1	2009-05-25:16:22:05	49
48.7659	2.17767	1	2009-05-25:16:22:05	49
48.7654	2.17649	1	2009-05-25:16:22:05	49
48.76482	2.17527	1	2009-05-25:16:22:05	49
48.76431	2.17402	1	2009-05-25:16:22:05	49
48.76407	2.17275	1	2009-05-25:16:22:05	49
48.7643	2.17164	1	2009-05-25:16:22:05	49
48.76387	2.17148	1	2009-05-25:16:22:05	49
48.7636	2.17281	1	2009-05-25:16:22:05	49
48.76344	2.17416	1	2009-05-25:16:22:05	49
48.76307	2.17542	1	2009-05-25:16:22:05	49
48.76252	2.17659	1	2009-05-25:16:22:05	49
48.7621	2.17788	1	2009-05-25:16:22:05	49
48.76155	2.17877	1	2009-05-25:16:22:05	49
48.76173	2.18	1	2009-05-25:16:22:05	49
48.76175	2.18144	1	2009-05-25:16:22:05	49
48.76145	2.18291	1	2009-05-25:16:22:05	49
48.76086	2.18409	1	2009-05-25:16:22:05	49
48.76025	2.18519	1	2009-05-25:16:22:05	49
48.75943	2.18634	1	2009-05-25:16:22:05	49
48.75876	2.18727	1	2009-05-25:16:22:05	49
48.75838	2.18859	1	2009-05-25:16:22:05	49
48.75809	2.18977	1	2009-05-25:16:22:05	49
48.75775	2.19092	1	2009-05-25:16:22:05	49
48.75719	2.19183	1	2009-05-25:16:22:05	49
48.75673	2.19291	1	2009-05-25:16:22:05	49
48.75617	2.19425	1	2009-05-25:16:22:05	49
48.75574	2.19557	1	2009-05-25:16:22:05	49
48.75533	2.19688	1	2009-05-25:16:22:05	49
48.75502	2.19813	1	2009-05-25:16:22:05	49
48.75444	2.19932	1	2009-05-25:16:22:05	49
48.754	2.20023	1	2009-05-25:16:22:05	49
48.75388	2.20092	1	2009-05-25:16:22:05	49
48.75346	2.20182	1	2009-05-25:16:22:05	49
48.75299	2.20288	1	2009-05-25:16:22:05	49
48.75263	2.20419	1	2009-05-25:16:22:05	49
48.75243	2.20533	1	2009-05-25:16:22:05	49
48.75196	2.20646	1	2009-05-25:16:22:05	49
48.75163	2.20766	1	2009-05-25:16:22:05	49
48.7512	2.20872	1	2009-05-25:16:22:05	49
48.75082	2.20993	1	2009-05-25:16:22:05	49
48.7505	2.21104	1	2009-05-25:16:22:05	49
48.75071	2.21219	1	2009-05-25:16:22:05	49
48.7513	2.21331	1	2009-05-25:16:22:05	49
48.75199	2.21434	1	2009-05-25:16:22:05	49
48.75274	2.21525	1	2009-05-25:16:22:05	49
48.75352	2.2159	1	2009-05-25:16:22:05	49
48.75438	2.21557	1	2009-05-25:16:22:05	49
48.75488	2.21543	1	2009-05-25:16:22:05	49
48.75534	2.21639	1	2009-05-25:16:22:05	49
48.75585	2.21728	1	2009-05-25:16:22:05	49
48.75647	2.21811	1	2009-05-25:16:22:05	49
48.75727	2.21872	1	2009-05-25:16:22:05	49
48.75804	2.21932	1	2009-05-25:16:22:05	49
48.75882	2.21999	1	2009-05-25:16:22:05	49
48.75961	2.2207	1	2009-05-25:16:22:05	49
48.76033	2.22153	1	2009-05-25:16:22:05	49
48.76098	2.22237	1	2009-05-25:16:22:05	49
48.76163	2.22331	1	2009-05-25:16:22:05	49
48.76216	2.22441	1	2009-05-25:16:22:05	49
48.76287	2.22516	1	2009-05-25:16:22:05	49
48.76339	2.2261	1	2009-05-25:16:22:05	49
48.76408	2.22695	1	2009-05-25:16:22:05	49
48.76444	2.22732	1	2009-05-25:16:22:05	49
48.76514	2.22804	1	2009-05-25:16:22:05	49
48.76585	2.22883	1	2009-05-25:16:22:05	49
48.76652	2.22963	1	2009-05-25:16:22:05	49
48.76682	2.23062	1	2009-05-25:16:22:05	49
48.76762	2.23044	1	2009-05-25:16:22:05	49
48.76846	2.2304	1	2009-05-25:16:22:05	49
48.76927	2.23039	1	2009-05-25:16:22:05	49
48.77009	2.23015	1	2009-05-25:16:22:05	49
48.77089	2.22969	1	2009-05-25:16:22:05	49
48.77171	2.2294	1	2009-05-25:16:22:05	49
48.77255	2.22926	1	2009-05-25:16:22:05	49
48.77335	2.22915	1	2009-05-25:16:22:05	49
48.77415	2.22904	1	2009-05-25:16:22:05	49
48.77499	2.22889	1	2009-05-25:16:22:05	49
48.77584	2.22895	1	2009-05-25:16:22:05	49
48.77646	2.22984	1	2009-05-25:16:22:05	49
48.77689	2.23093	1	2009-05-25:16:22:05	49
48.77734	2.2319	1	2009-05-25:16:22:05	49
48.77778	2.23297	1	2009-05-25:16:22:05	49
48.77824	2.23403	1	2009-05-25:16:22:05	49
48.77865	2.23522	1	2009-05-25:16:22:05	49
48.77913	2.23622	1	2009-05-25:16:22:05	49
48.77956	2.23723	1	2009-05-25:16:22:05	49
48.77998	2.23834	1	2009-05-25:16:22:05	49
48.78038	2.23942	1	2009-05-25:16:22:05	49
48.78085	2.24039	1	2009-05-25:16:22:05	49
48.78127	2.24139	1	2009-05-25:16:22:05	49
48.78169	2.24243	1	2009-05-25:16:22:05	49
48.78214	2.24355	1	2009-05-25:16:22:05	49
48.78257	2.24457	1	2009-05-25:16:22:05	49
48.78297	2.24565	1	2009-05-25:16:22:05	49
48.78339	2.24674	1	2009-05-25:16:22:05	49
48.78385	2.24783	1	2009-05-25:16:22:05	49
48.78427	2.2488	1	2009-05-25:16:22:05	49
48.78471	2.24987	1	2009-05-25:16:22:05	49
48.78514	2.25091	1	2009-05-25:16:22:05	49
48.78556	2.25203	1	2009-05-25:16:22:05	49
48.78598	2.25306	1	2009-05-25:16:22:05	49
48.78645	2.25417	1	2009-05-25:16:22:05	49
48.78691	2.25518	1	2009-05-25:16:22:05	49
48.78733	2.25622	1	2009-05-25:16:22:05	49
48.78778	2.25731	1	2009-05-25:16:22:05	49
48.7882	2.25836	1	2009-05-25:16:22:05	49
48.78861	2.25938	1	2009-05-25:16:22:05	49
48.78904	2.26046	1	2009-05-25:16:22:05	49
48.78947	2.26152	1	2009-05-25:16:22:05	49
48.7899	2.26265	1	2009-05-25:16:22:05	49
48.79033	2.26365	1	2009-05-25:16:22:05	49
48.79076	2.26468	1	2009-05-25:16:22:05	49
48.7912	2.26572	1	2009-05-25:16:22:05	49
48.79163	2.26677	1	2009-05-25:16:22:05	49
48.79203	2.26782	1	2009-05-25:16:22:05	49
48.79248	2.26888	1	2009-05-25:16:22:05	49
48.79288	2.26984	1	2009-05-25:16:22:05	49
48.79339	2.27085	1	2009-05-25:16:22:05	49
48.79393	2.27187	1	2009-05-25:16:22:05	49
48.79449	2.27284	1	2009-05-25:16:22:05	49
48.79502	2.27374	1	2009-05-25:16:22:05	49
48.79556	2.27468	1	2009-05-25:16:22:05	49
48.79609	2.27566	1	2009-05-25:16:22:05	49
48.79669	2.27663	1	2009-05-25:16:22:05	49
48.79727	2.27762	1	2009-05-25:16:22:05	49
48.79752	2.27806	1	2009-05-25:16:22:05	49
48.79778	2.2785	1	2009-05-25:16:22:05	49
48.79803	2.27894	1	2009-05-25:16:22:05	49
48.79828	2.27937	1	2009-05-25:16:22:05	49
48.79861	2.27993	1	2009-05-25:16:22:05	49
48.79916	2.28087	1	2009-05-25:16:22:05	49
48.79965	2.28178	1	2009-05-25:16:22:05	49
48.80022	2.28267	1	2009-05-25:16:22:05	49
48.80049	2.28348	1	2009-05-25:16:22:05	49
48.80112	2.28429	1	2009-05-25:16:22:05	49
48.80167	2.28513	1	2009-05-25:16:22:05	49
48.80221	2.28599	1	2009-05-25:16:22:05	49
48.80277	2.28689	1	2009-05-25:16:22:05	49
48.80338	2.28774	1	2009-05-25:16:22:05	49
48.80386	2.28868	1	2009-05-25:16:22:05	49
48.80442	2.28964	1	2009-05-25:16:22:05	49
48.80507	2.29049	1	2009-05-25:16:22:05	49
48.80566	2.29135	1	2009-05-25:16:22:05	49
48.80617	2.29229	1	2009-05-25:16:22:05	49
48.80668	2.29326	1	2009-05-25:16:22:05	49
48.80719	2.2942	1	2009-05-25:16:22:05	49
48.80764	2.29517	1	2009-05-25:16:22:05	49
48.80815	2.29607	1	2009-05-25:16:22:05	49
48.80872	2.29697	1	2009-05-25:16:22:05	49
48.80918	2.298	1	2009-05-25:16:22:05	49
48.80983	2.2987	1	2009-05-25:16:22:05	49
48.81049	2.29947	1	2009-05-25:16:22:05	49
48.81111	2.30017	1	2009-05-25:16:22:05	49
48.81184	2.30061	1	2009-05-25:16:22:05	49
48.81145	2.30162	1	2009-05-25:16:22:05	49
48.81106	2.30267	1	2009-05-25:16:22:05	49
48.81162	2.30359	1	2009-05-25:16:22:05	49
48.81216	2.30448	1	2009-05-25:16:22:05	49
48.8127	2.30541	1	2009-05-25:16:22:05	49
48.81328	2.3064	1	2009-05-25:16:22:05	49
48.81381	2.30729	1	2009-05-25:16:22:05	49
48.81433	2.30822	1	2009-05-25:16:22:05	49
48.81486	2.30911	1	2009-05-25:16:22:05	49
48.81532	2.31002	1	2009-05-25:16:22:05	49
48.81585	2.31089	1	2009-05-25:16:22:05	49
48.81621	2.3119	1	2009-05-25:16:22:05	49
48.81663	2.313	1	2009-05-25:16:22:05	49
48.81693	2.31415	1	2009-05-25:16:22:05	49
48.81729	2.31524	1	2009-05-25:16:22:05	49
48.81774	2.31647	1	2009-05-25:16:22:05	49
48.81802	2.31766	1	2009-05-25:16:22:05	49
48.81831	2.31882	1	2009-05-25:16:22:05	49
48.81842	2.32004	1	2009-05-25:16:22:05	49
48.81823	2.32134	1	2009-05-25:16:22:05	49
48.81811	2.32241	1	2009-05-25:16:22:05	49
48.81795	2.32361	1	2009-05-25:16:22:05	49
48.81779	2.32479	1	2009-05-25:16:22:05	49
48.81744	2.32584	1	2009-05-25:16:22:05	49
48.81732	2.32702	1	2009-05-25:16:22:05	49
48.81719	2.32824	1	2009-05-25:16:22:05	49
48.81716	2.32943	1	2009-05-25:16:22:05	49
48.81712	2.33072	1	2009-05-25:16:22:05	49
48.81699	2.33196	1	2009-05-25:16:22:05	49
48.8177	2.33246	1	2009-05-25:16:22:05	49
48.8185	2.33283	1	2009-05-25:16:22:05	49
48.81922	2.33325	1	2009-05-25:16:22:05	49
48.82	2.33369	1	2009-05-25:16:22:05	49
48.82078	2.33402	1	2009-05-25:16:22:05	49
48.82099	2.33495	1	2009-05-25:16:22:05	49
48.82078	2.3361	1	2009-05-25:16:22:05	49
48.82052	2.33721	1	2009-05-25:16:22:05	49
48.82021	2.33837	1	2009-05-25:16:22:05	49
48.82018	2.33854	1	2009-05-25:16:22:05	49
48.82016	2.33863	1	2009-05-25:16:22:05	49
48.82014	2.33871	1	2009-05-25:16:22:05	49
48.82011	2.3388	1	2009-05-25:16:22:05	49
48.82009	2.33889	1	2009-05-25:16:22:05	49
48.82007	2.33897	1	2009-05-25:16:22:05	49
48.82007	2.33906	1	2009-05-25:16:22:05	49
48.82006	2.33914	1	2009-05-25:16:22:05	49
48.82004	2.33923	1	2009-05-25:16:22:05	49
48.82002	2.33932	1	2009-05-25:16:22:05	49
48.82001	2.33941	1	2009-05-25:16:22:05	49
48.81999	2.33949	1	2009-05-25:16:22:05	49
48.81997	2.33958	1	2009-05-25:16:22:05	49
48.81996	2.33964	1	2009-05-25:16:22:05	49
48.81994	2.33969	1	2009-05-25:16:22:05	49
48.81994	2.33971	1	2009-05-25:16:22:05	49
48.81994	2.33973	1	2009-05-25:16:22:05	49
48.81994	2.33975	1	2009-05-25:16:22:05	49
48.81996	2.33974	1	2009-05-25:16:22:05	49
48.81998	2.33972	1	2009-05-25:16:22:05	49
48.81999	2.3397	1	2009-05-25:16:22:05	49
48.82001	2.33969	1	2009-05-25:16:22:05	49
48.81973	2.33985	1	2009-05-25:16:22:05	49
48.84438	2.35224	1	2009-05-25:18:21:16	50
48.84461	2.35316	1	2009-05-25:18:21:16	50
48.84472	2.35359	1	2009-05-25:18:21:16	50
48.84505	2.35402	1	2009-05-25:18:21:16	50
48.84484	2.35467	1	2009-05-25:18:21:16	50
48.84507	2.35506	1	2009-05-25:18:21:16	50
48.84537	2.35556	1	2009-05-25:18:21:16	50
48.84558	2.35624	1	2009-05-25:18:21:16	50
48.84558	2.35691	1	2009-05-25:18:21:16	50
48.8452	2.35743	1	2009-05-25:18:21:16	50
48.84546	2.35783	1	2009-05-25:18:21:16	50
48.84569	2.35846	1	2009-05-25:18:21:16	50
48.846	2.35905	1	2009-05-25:18:21:16	50
48.84632	2.35966	1	2009-05-25:18:21:16	50
48.84664	2.36019	1	2009-05-25:18:21:16	50
48.84689	2.36077	1	2009-05-25:18:21:16	50
48.84724	2.36048	1	2009-05-25:18:21:16	50
48.84757	2.36002	1	2009-05-25:18:21:16	50
48.84778	2.35989	1	2009-05-25:18:21:16	50
48.84748	2.36041	1	2009-05-25:18:21:16	50
48.84717	2.36092	1	2009-05-25:18:21:16	50
48.84699	2.36148	1	2009-05-25:18:21:16	50
48.84675	2.36204	1	2009-05-25:18:21:16	50
48.84648	2.3626	1	2009-05-25:18:21:16	50
48.8461	2.36299	1	2009-05-25:18:21:16	50
48.8457	2.36332	1	2009-05-25:18:21:16	50
48.84571	2.3633	1	2009-05-25:18:21:16	50
48.84611	2.36295	1	2009-05-25:18:21:16	50
48.84645	2.36266	1	2009-05-25:18:21:16	50
48.84681	2.36208	1	2009-05-25:18:21:16	50
48.84705	2.36149	1	2009-05-25:18:21:16	50
48.84745	2.36118	1	2009-05-25:18:21:16	50
48.84772	2.36076	1	2009-05-25:18:21:16	50
48.84806	2.36025	1	2009-05-25:18:21:16	50
48.8484	2.35976	1	2009-05-25:18:21:16	50
48.8487	2.35926	1	2009-05-25:18:21:16	50
48.84902	2.35876	1	2009-05-25:18:21:16	50
48.84916	2.35809	1	2009-05-25:18:21:16	50
48.8491	2.35739	1	2009-05-25:18:21:16	50
48.84935	2.3569	1	2009-05-25:18:21:16	50
48.84959	2.35624	1	2009-05-25:18:21:16	50
48.8498	2.35563	1	2009-05-25:18:21:16	50
48.84999	2.35497	1	2009-05-25:18:21:16	50
48.85018	2.35436	1	2009-05-25:18:21:16	50
48.8504	2.35368	1	2009-05-25:18:21:16	50
48.85062	2.35293	1	2009-05-25:18:21:16	50
48.85085	2.3522	1	2009-05-25:18:21:16	50
48.85101	2.35158	1	2009-05-25:18:21:16	50
48.85123	2.35092	1	2009-05-25:18:21:16	50
48.85147	2.3504	1	2009-05-25:18:21:16	50
48.85172	2.3498	1	2009-05-25:18:21:16	50
48.85202	2.34923	1	2009-05-25:18:21:16	50
48.8523	2.34862	1	2009-05-25:18:21:16	50
48.85261	2.34794	1	2009-05-25:18:21:16	50
48.85289	2.34733	1	2009-05-25:18:21:16	50
48.85314	2.34674	1	2009-05-25:18:21:16	50
48.85334	2.3461	1	2009-05-25:18:21:16	50
48.8535	2.3455	1	2009-05-25:18:21:16	50
48.85365	2.34486	1	2009-05-25:18:21:16	50
48.85374	2.34414	1	2009-05-25:18:21:16	50
48.85343	2.34362	1	2009-05-25:18:21:16	50
48.85317	2.34306	1	2009-05-25:18:21:16	50
48.85291	2.34258	1	2009-05-25:18:21:16	50
48.85271	2.34199	1	2009-05-25:18:21:16	50
48.85259	2.34168	1	2009-05-25:18:21:16	50
48.85246	2.34148	1	2009-05-25:18:21:16	50
48.85233	2.34118	1	2009-05-25:18:21:16	50
48.85223	2.3407	1	2009-05-25:18:21:16	50
48.85208	2.34008	1	2009-05-25:18:21:16	50
48.8519	2.33952	1	2009-05-25:18:21:16	50
48.85162	2.33911	1	2009-05-25:18:21:16	50
48.85174	2.33863	1	2009-05-25:18:21:16	50
48.85175	2.33803	1	2009-05-25:18:21:16	50
48.85179	2.33739	1	2009-05-25:18:21:16	50
48.85177	2.33675	1	2009-05-25:18:21:16	50
48.85177	2.3361	1	2009-05-25:18:21:16	50
48.85169	2.33549	1	2009-05-25:18:21:16	50
48.85131	2.3353	1	2009-05-25:18:21:16	50
48.85128	2.33467	1	2009-05-25:18:21:16	50
48.85128	2.33406	1	2009-05-25:18:21:16	50
48.85112	2.33354	1	2009-05-25:18:21:16	50
48.85102	2.33303	1	2009-05-25:18:21:16	50
48.85067	2.33318	1	2009-05-25:18:21:16	50
48.85073	2.33352	1	2009-05-25:18:21:16	50
48.851	2.33366	1	2009-05-25:18:21:16	50
48.85105	2.33326	1	2009-05-25:18:21:16	50
48.85083	2.33289	1	2009-05-25:18:21:16	50
48.85092	2.33275	1	2009-05-25:18:21:16	50
48.8512	2.33286	1	2009-05-25:18:21:16	50
48.85128	2.3329	1	2009-05-25:18:21:16	50
48.85088	2.33288	1	2009-05-25:18:21:16	50
48.85044	2.33269	1	2009-05-25:18:21:16	50
48.85003	2.33258	1	2009-05-25:18:21:16	50
48.84961	2.33273	1	2009-05-25:18:21:16	50
48.8492	2.33284	1	2009-05-25:18:21:16	50
48.8488	2.33297	1	2009-05-25:18:21:16	50
48.84848	2.33292	1	2009-05-25:18:21:16	50
48.84814	2.33258	1	2009-05-25:18:21:16	50
48.84772	2.3325	1	2009-05-25:18:21:16	50
48.84731	2.33243	1	2009-05-25:18:21:16	50
48.84689	2.33245	1	2009-05-25:18:21:16	50
48.84649	2.3324	1	2009-05-25:18:21:16	50
48.84609	2.33241	1	2009-05-25:18:21:16	50
48.84565	2.33232	1	2009-05-25:18:21:16	50
48.84523	2.33237	1	2009-05-25:18:21:16	50
48.84505	2.33257	1	2009-05-25:18:21:16	50
48.84469	2.33299	1	2009-05-25:18:21:16	50
