colour	y	x	group	tooltip	showSelected1
#FFA500	49.069332222477	1.8406440398067	8	Yvelines (78)	Dept. en IDF
#FFA500	49.064654564598	1.8417831494014	8	Yvelines (78)	Dept. en IDF
#FFA500	49.05747165429	1.8654659990427	8	Yvelines (78)	Dept. en IDF
#FFA500	49.046346047943	1.8606119952712	8	Yvelines (78)	Dept. en IDF
#FFA500	49.035204042747	1.8520019385024	8	Yvelines (78)	Dept. en IDF
#FFA500	49.01823441815	1.8691165460014	8	Yvelines (78)	Dept. en IDF
#FFA500	49.019542051399	1.8818941990409	8	Yvelines (78)	Dept. en IDF
#FFA500	49.033529797441	1.8832054260904	8	Yvelines (78)	Dept. en IDF
#FFA500	49.048019307838	1.9085198609511	8	Yvelines (78)	Dept. en IDF
#FFA500	49.021772717877	1.9378008717251	8	Yvelines (78)	Dept. en IDF
#FFA500	49.024533707311	1.9549423612736	8	Yvelines (78)	Dept. en IDF
#FFA500	49.019426174588	1.974053010825	8	Yvelines (78)	Dept. en IDF
#FFA500	49.021006179043	1.9918871076265	8	Yvelines (78)	Dept. en IDF
#FFA500	49.00106609648	2.0144337197287	8	Yvelines (78)	Dept. en IDF
#FFA500	48.998756705331	2.0247730275828	8	Yvelines (78)	Dept. en IDF
#FFA500	49.003200683684	2.0498584568979	8	Yvelines (78)	Dept. en IDF
#FFA500	49.008208904929	2.0644261289366	8	Yvelines (78)	Dept. en IDF
#FFA500	49.002257622875	2.0754526810069	8	Yvelines (78)	Dept. en IDF
#FFA500	49.014674188012	2.0849108992224	8	Yvelines (78)	Dept. en IDF
#FFA500	49.008729959034	2.1102443408749	8	Yvelines (78)	Dept. en IDF
#FFA500	49.018332284915	2.1212540749308	8	Yvelines (78)	Dept. en IDF
#FFA500	49.009679391237	2.127121298296	8	Yvelines (78)	Dept. en IDF
#FFA500	48.993300321431	2.1207126382788	8	Yvelines (78)	Dept. en IDF
#FFA500	48.989140165715	2.1269716643348	8	Yvelines (78)	Dept. en IDF
#FFA500	48.985726242203	2.1549353971038	8	Yvelines (78)	Dept. en IDF
#FFA500	48.975633867858	2.1732779441741	8	Yvelines (78)	Dept. en IDF
#FFA500	48.964137829678	2.1782956060357	8	Yvelines (78)	Dept. en IDF
#FFA500	48.953158232311	2.1735533368231	8	Yvelines (78)	Dept. en IDF
#FFA500	48.949738062716	2.205861118488	8	Yvelines (78)	Dept. en IDF
#FFA500	48.94051776568	2.2060210022656	8	Yvelines (78)	Dept. en IDF
#FFA500	48.935252831528	2.1989282039477	8	Yvelines (78)	Dept. en IDF
#FFA500	48.914390956152	2.2037015884478	8	Yvelines (78)	Dept. en IDF
#FFA500	48.908679329899	2.2005910092695	8	Yvelines (78)	Dept. en IDF
#FFA500	48.950965864655	2.2909694895753	2	Hauts-de-Seine (92)	Dept. en IDF
#FFA500	48.945361349484	2.3269728001661	2	Hauts-de-Seine (92)	Dept. en IDF
#FFA500	48.940679976956	2.3355682105858	2	Hauts-de-Seine (92)	Dept. en IDF
#FFA500	48.932347933816	2.3363529889891	2	Hauts-de-Seine (92)	Dept. en IDF
#FFA500	48.915937453257	2.3198186224138	2	Hauts-de-Seine (92)	Dept. en IDF
#FFA500	48.914015216252	2.3137528853936	2	Hauts-de-Seine (92)	Dept. en IDF
#FFA500	48.90045978209	2.3198871747441	2	Hauts-de-Seine (92)	Dept. en IDF
#FFA500	48.8894718708	2.2915068524977	2	Hauts-de-Seine (92)	Dept. en IDF
#FFA500	48.877968320853	2.2774870298138	2	Hauts-de-Seine (92)	Dept. en IDF
#FFA500	48.880387263086	2.2584671711142	2	Hauts-de-Seine (92)	Dept. en IDF
#FFA500	48.86906858161	2.2317363597469	2	Hauts-de-Seine (92)	Dept. en IDF
#FFA500	48.853516917557	2.2242191058804	2	Hauts-de-Seine (92)	Dept. en IDF
#FFA500	48.845554851211	2.2506124417162	2	Hauts-de-Seine (92)	Dept. en IDF
#FFA500	48.834809549369	2.2551442384175	2	Hauts-de-Seine (92)	Dept. en IDF
#FFA500	48.827920084226	2.2727931901868	2	Hauts-de-Seine (92)	Dept. en IDF
#FFA500	48.832489952145	2.2790519306533	2	Hauts-de-Seine (92)	Dept. en IDF
#FFA500	48.82714160912	2.2921959226619	2	Hauts-de-Seine (92)	Dept. en IDF
#FFA500	48.817010929642	2.3318980606376	2	Hauts-de-Seine (92)	Dept. en IDF
#FFA500	48.787997409568	2.3186962648686	2	Hauts-de-Seine (92)	Dept. en IDF
